doors,class,buying,maint,safety,persons,repaired_weights
1,0,2,2,2,1,5.002366751757014
0,0,2,2,2,1,2.0011519738243306
2,0,2,2,2,1,1.9973397429040194
1,2,2,0,2,0,4.001938049434513
2,2,2,0,2,0,4.001938049434513
1,0,1,0,2,2,7.26077951967637
0,0,1,0,2,2,0.9222193411823955
2,0,1,0,2,2,1.7863109618922408
1,2,1,0,2,2,0.7284071881179524
0,2,1,0,2,2,0.09251777929879913
2,2,1,0,2,2,0.1792041393530977
1,1,2,1,0,1,4.001026264070529
2,1,2,1,0,1,1.0015282966476282
1,3,2,1,0,1,3.993233089926277
2,3,2,1,0,1,0.9995775260425309
1,2,3,1,0,0,7.003195637847599
2,2,3,1,0,0,5.002366751757014
1,0,0,0,2,1,2.6593698305306015
2,0,0,0,2,1,1.3327232966489797
1,2,0,0,2,1,3.3259545526298946
2,2,0,0,2,1,1.6667772436153423
1,2,2,3,1,1,3.001496708617597
2,2,2,3,1,1,2.0010383710283475
1,0,2,1,2,1,5.002366751757014
1,1,2,1,2,1,5.002366751757014
1,2,0,2,1,1,6.0027853825193125
2,2,0,2,1,1,4.001938049434513
1,2,3,2,2,0,5.002366751757014
2,2,3,2,2,0,3.0016450674356485
1,2,3,3,1,2,4.001938049434513
2,2,3,3,1,2,7.003195637847599
1,0,3,1,2,1,3.1642714905963802
0,0,3,1,2,1,0.4513151100369395
2,0,3,1,2,1,1.3587778615615722
1,2,3,1,2,1,3.824049174666305
0,2,3,1,2,1,0.5454181726125891
2,2,3,1,2,1,1.6420946734504323
1,2,2,1,1,0,7.003195637847599
2,2,2,1,1,0,3.001496708617597
1,0,1,1,2,2,1.563677940037166
2,0,1,1,2,2,0.4400733816159722
1,2,1,1,2,2,0.776392902426895
2,2,1,1,2,2,0.21850397788787776
1,1,1,1,2,2,4.708882333643543
2,1,1,1,2,2,1.3252433376075963
1,0,1,3,2,1,2.4956273147289183
0,0,1,3,2,1,1.4974742066969222
2,0,1,3,2,1,1.9995174586351958
1,2,1,3,2,1,2.4953262929941773
0,2,1,3,2,1,1.49729358185732
2,2,1,3,2,1,1.99927627750591
1,0,0,1,0,2,6.302726509401638
0,0,0,1,0,2,0.9150033739865471
2,0,0,1,0,2,2.7442044203837543
1,2,0,1,0,2,0.6311276685447559
0,2,0,1,0,2,0.09162446526488095
2,2,0,1,0,2,0.27479271633689173
1,0,2,0,2,2,4.920809768875429
0,0,2,0,2,2,0.7033212043840094
2,0,2,0,2,2,1.3952818715991344
1,2,2,0,2,2,2.096105820738926
0,2,2,0,2,2,0.29959208740055526
2,2,2,0,2,2,0.5943449533711259
1,2,3,0,2,2,6.002785358506069
2,2,3,0,2,2,5.002366751757014
1,2,3,2,1,2,8.003598579947802
2,2,3,2,1,2,2.0010383710283475
1,0,3,2,2,1,3.596698619142719
0,0,3,2,2,1,1.2038391142394016
2,0,3,2,2,1,1.1944119400066078
1,2,3,2,2,1,2.3981307247165424
0,2,3,2,2,1,0.8026704133918152
2,2,3,2,2,1,0.7963847613067074
1,0,1,3,2,2,2.134252101789921
0,0,1,3,2,2,0.7174944277811093
2,0,1,3,2,2,2.1164049322933183
1,2,1,3,2,2,0.8633114555924843
0,2,1,3,2,2,0.29022867462926233
2,2,1,3,2,2,0.8560922213401692
1,2,0,3,2,0,7.003195637847599
2,2,0,3,2,0,5.002366751757014
1,0,0,2,2,1,2.178232396902097
0,0,0,2,2,1,1.6367691795526182
2,0,0,2,2,1,2.1715862302896616
1,2,0,2,2,1,1.818648123591464
0,2,0,2,2,1,1.3665700690978662
2,2,0,2,2,1,1.8130991112565211
1,2,1,3,1,1,7.003195637847599
2,2,1,3,1,1,5.002366751757014
1,2,0,1,1,2,7.003195637847599
2,2,0,1,1,2,5.002366542247119
1,0,2,3,0,1,7.003195637847599
0,0,2,3,0,1,1.0005538598713646
2,0,2,3,0,1,0.9998659342015542
1,2,2,0,1,1,4.001938049434513
2,2,2,0,1,1,6.0027853825193125
1,2,1,2,2,0,5.002366751757014
2,2,1,2,2,0,3.001496708617597
1,2,3,2,1,0,6.002785382519311
2,2,3,2,1,0,4.001938049434513
1,0,0,2,0,1,9.003995540030697
2,0,0,2,0,1,2.0010383710237187
