doors,class,buying,maint,safety,persons,repaired_weights
0,0,2,2,2,1,2.001109799815841
1,0,2,2,2,1,4.001753046965307
2,0,2,2,2,1,2.9977247895855075
1,2,2,0,2,0,5.002135501250505
2,2,2,0,2,0,3.0013579547699494
1,0,1,0,2,2,4.574776776706018
2,0,1,0,2,2,5.402341527078691
1,2,1,0,2,2,0.4591625938511544
2,2,1,0,2,2,0.5422238656700827
1,1,2,1,0,1,3.5328197462583257
2,1,2,1,0,1,1.009319762759488
3,1,2,1,0,1,0.5046753261253933
1,3,2,1,0,1,3.450197625908129
2,3,2,1,0,1,0.9857147829133271
3,3,2,1,0,1,0.4928724749957625
1,2,3,1,0,0,5.002135501250505
2,2,3,1,0,0,7.002871892584845
1,0,0,0,2,1,2.6643083387529543
2,0,0,0,2,1,1.3351633855174345
1,2,0,0,2,1,3.3307840976363483
2,2,0,0,2,1,1.6691540192788987
1,2,2,3,1,1,1.0005075391346796
2,2,2,3,1,1,4.001753046965307
1,0,2,1,2,1,3.0069919859728724
2,0,2,1,2,1,2.0046272043999545
1,1,2,1,2,1,2.99523591189941
2,1,2,1,2,1,1.9967899550775288
1,2,0,2,1,1,4.001753046965307
2,2,0,2,1,1,6.002507884441091
1,2,3,2,2,0,4.001753046965308
2,2,3,2,2,0,4.001757469701505
1,2,3,3,1,2,7.002871892584845
2,2,3,3,1,2,4.001753046965307
0,0,3,1,2,1,0.45274426556835295
1,0,3,1,2,1,3.174209840399176
2,0,3,1,2,1,1.3632939525915573
0,2,3,1,2,1,0.5468689380900557
1,2,3,1,2,1,3.8341220346876574
2,2,3,1,2,1,1.6467201748484241
1,2,2,1,1,0,5.002135501250505
2,2,2,1,1,0,5.002135501250505
1,0,1,1,2,2,1.3345471210527988
2,0,1,1,2,2,0.6660809821117294
1,2,1,1,2,2,0.6661192857830833
2,2,1,1,2,2,0.33246438516756294
1,1,1,1,2,2,4.004184560274641
2,1,1,1,2,2,1.9985140594813342
0,0,1,3,2,1,0.49669295575349093
1,0,1,3,2,1,2.979725927167965
2,0,1,3,2,1,2.4835185316049078
0,2,1,3,2,1,0.5029849294206111
1,2,1,3,2,1,3.0174722991505
2,2,1,3,2,1,2.5149790808670933
0,0,0,1,0,2,1.8480484388172922
1,0,0,1,0,2,4.587140954547663
2,0,0,1,0,2,3.6112114164382336
0,2,0,1,0,2,0.1827030276347216
1,2,0,1,0,2,0.4534970637022044
2,2,0,1,0,2,0.3570140507975972
1,0,2,0,2,2,4.17319257717006
2,0,2,0,2,2,2.8034702533468345
1,2,2,0,2,2,1.7986999519076718
2,2,2,0,2,2,1.2083319225323281
1,2,3,0,2,2,3.0013579547699494
2,2,3,0,2,2,8.003228731121665
1,2,3,2,1,2,5.0021354339453135
2,2,3,2,1,2,5.002135501250505
0,0,3,2,2,1,0.6012264696745996
1,0,3,2,2,1,4.191204640272315
2,0,3,2,2,1,1.1930866968013256
0,2,3,2,2,1,0.40223474744834153
1,2,3,2,2,1,2.804015167357286
2,2,3,2,2,1,0.798203256805365
1,0,1,3,2,2,2.130461035122151
2,0,1,3,2,2,2.8507395395542505
1,2,1,3,2,2,0.8579065249840835
2,2,1,3,2,2,1.1479524908905412
1,2,0,3,2,0,5.002135501250505
2,2,0,3,2,0,7.002871892584845
0,0,0,2,2,1,0.5456733859212306
1,0,0,2,2,1,2.178621993901178
2,0,0,2,2,1,3.2735929861206237
0,2,0,2,2,1,0.45448690703579603
1,2,0,2,2,1,1.8145564675775425
2,2,0,2,2,1,2.726548865204884
1,2,1,3,1,1,6.002507884441091
2,2,1,3,1,1,6.002708120425633
1,2,0,1,1,2,4.001752984280191
2,2,0,1,1,2,8.003228731121665
0,0,2,3,0,1,2.0009617591309072
1,0,2,3,0,1,4.001753046965307
2,0,2,3,0,1,3.00100846753898
1,2,2,0,1,1,4.001753046965307
2,2,2,0,1,1,6.002507884441091
1,2,1,2,2,0,3.0013579547699494
2,2,1,2,2,0,5.002135501250505
1,2,3,2,1,0,2.000945866587988
2,2,3,2,1,0,8.003228731121665
1,0,0,2,0,1,7.002871892584845
2,0,0,2,0,1,4.001753046965307
0,0,2,3,2,2,0.5524801950390343
1,0,2,3,2,2,3.85858222413482
2,0,2,3,2,2,0.5524676196170004
0,2,2,3,2,2,0.44814106565571826
1,2,2,3,2,2,3.1298663108128557
2,2,2,3,2,2,0.44813086517598705
1,0,2,1,2,2,2.9294030739151387
2,0,2,1,2,2,1.0812717670484637
1,2,2,1,2,2,0.727484073914562
2,2,2,1,2,2,0.2685215964663799
1,1,2,1,2,2,4.4035112613309515
2,1,2,1,2,2,1.625379738676092
1,2,1,1,1,1,4.001753046965307
2,2,1,1,1,1,4.001753046965307
0,0,2,3,0,2,0.902713346345849
1,0,2,3,0,2,4.483983131472882
2,0,2,3,0,2,2.649626886564079
0,2,2,3,0,2,0.1115207518055124
1,2,2,3,0,2,0.5539490159631569
2,2,2,3,0,2,0.32733357005283187
1,2,1,3,1,2,4.001753046965308
2,2,1,3,1,2,5.002135444317136
1,2,2,0,0,0,2.000945866587988
2,2,2,0,0,0,8.003228731121665
0,0,2,0,0,1,1.000507606048251
1,0,2,0,0,1,6.002507884441091
2,0,2,0,0,1,3.9954154939987974
1,2,2,1,1,1,7.002871892584254
2,2,2,1,1,1,3.001357908590212
1,2,0,3,1,1,4.001753046965307
2,2,0,3,1,1,5.002135501250505
1,2,1,2,0,0,6.002507884441089
2,2,1,2,0,0,4.001753046965307
1,0,1,2,2,2,2.5358879248158415
2,0,1,2,2,2,1.4414389701004557
1,2,1,2,2,2,0.6405103433030878
2,2,1,2,2,2,0.3640762513810779
1,1,1,2,2,2,3.8239835679424843
2,1,1,2,2,2,2.1736129905095747
1,2,3,0,1,2,3.0013579547699494
2,2,3,0,1,2,8.003228731121665
1,2,3,0,0,1,6.002507884441091
2,2,3,0,0,1,5.002135501250506
1,2,2,2,1,0,2.0009458665879882
2,2,2,2,1,0,5.002135501250505
1,2,3,3,2,1,6.002507485642818
2,2,3,3,2,1,4.001757469701505
1,2,1,2,1,0,6.002507884441091
2,2,1,2,1,0,4.001753046965307
1,0,1,0,0,2,3.2170213165078914
3,0,1,0,0,2,0.807532870057196
1,2,1,0,0,2,0.799019060586828
3,2,1,0,0,2,0.20056881560439704
1,3,1,0,0,2,3.948129987785654
3,3,1,0,0,2,0.9910549003934803
1,0,1,2,2,1,3.110631368629706
2,0,1,2,2,1,1.862589513957441
1,1,1,2,2,1,1.8825344129373167
2,1,1,2,2,1,1.1272273830202213
1,2,1,1,1,2,7.002871809510667
2,2,1,1,1,2,5.002135468689326
1,0,0,0,0,1,6.002507884441091
2,0,0,0,0,1,2.9965650381895865
1,2,0,3,0,0,4.001753046965307
2,2,0,3,0,0,5.002135501250504
0,0,3,1,0,1,1.000507606048251
1,0,3,1,0,1,4.001753046965307
2,0,3,1,0,1,4.001752985464537
1,0,3,1,0,2,4.4595516247193405
2,0,3,1,0,2,4.52981792582465
1,2,3,1,0,2,0.4935211247343729
2,2,3,1,0,2,0.5012972212729121
1,2,1,1,0,2,0.4489515071525051
2,2,1,1,0,2,0.3614554217712527
3,2,1,1,0,2,0.18215220965589196
1,1,1,1,0,2,1.3577473170895644
2,1,1,1,0,2,1.0931361657968253
3,1,1,1,0,2,0.5508761414586626
1,3,1,1,0,2,3.1352216114637486
2,3,1,1,0,2,2.5241987873158487
3,3,1,1,0,2,1.2720472817012607
1,2,0,3,1,2,5.002135501250504
2,2,0,3,1,2,6.002507884441091
