doors,class,buying,maint,safety,persons,repaired_weights
1,0,2,2,2,1,8.000680274422278
0,0,2,2,2,1,1.0001890158395883
1,2,2,0,2,0,8.000680274422278
1,0,1,0,2,2,9.098738640295972
2,0,1,0,2,2,0.8953924354484228
1,2,1,0,2,2,0.9045164829580831
2,2,1,0,2,2,0.08901203217248746
1,1,2,1,0,1,5.000542678383924
1,3,2,1,0,1,5.000542678383924
1,2,3,1,0,0,9.000712304448216
2,2,3,1,0,0,3.0004022366411705
1,0,0,0,2,1,4.000478774455492
1,2,0,0,2,1,5.000542678383924
1,2,2,3,1,1,5.000542678383924
1,0,2,1,2,1,5.000542678383924
1,1,2,1,2,1,5.000542678383924
1,2,0,2,1,1,9.000712304448216
2,2,0,2,1,1,1.0001890158395883
1,2,3,2,2,0,8.000680274422276
1,2,3,3,1,2,11.000760222342826
1,0,3,1,2,1,5.000542678383925
1,2,3,1,2,1,6.000596514424668
1,2,2,1,1,0,10.000738767523766
1,0,1,1,2,2,1.542650278829214
0,0,1,1,2,2,0.43597533351657014
1,2,1,1,2,2,0.7785344222776899
0,2,1,1,2,2,0.22002511461265764
1,1,1,1,2,2,4.678758126872768
0,1,1,1,2,2,1.3222848773960814
1,0,1,3,2,1,6.000596514424668
1,2,1,3,2,1,6.000596514424668
1,0,0,1,0,2,7.24018140202503
0,0,0,1,0,2,2.7590892533634293
1,2,0,1,0,2,0.7246161572599248
0,2,0,1,0,2,0.276136817752961
1,0,2,0,2,2,7.0006419780854365
1,2,2,0,2,2,3.00040219218723
1,2,3,0,2,2,11.000760222342826
1,2,3,2,1,2,10.000738767523766
1,0,3,2,2,1,6.000596514424668
1,2,3,2,2,1,4.000478774455492
1,0,1,3,2,2,4.286776172136075
2,0,1,3,2,2,0.7085447253262815
1,2,1,3,2,2,1.71209270557807
2,2,1,3,2,2,0.28298521011944183
1,2,0,3,2,0,12.000777125547687
1,0,0,2,2,1,6.000596514424668
1,2,0,2,2,1,5.000542678383924
1,2,1,3,1,1,12.000777125547687
1,2,0,1,1,2,12.000777125547687
1,0,2,3,0,1,7.0006419780854365
0,0,2,3,0,1,2.000308708252254
1,2,2,0,1,1,8.000680274422278
2,2,2,0,1,1,2.0003087082522537
1,2,1,2,2,0,8.000680274422278
1,2,3,2,1,0,9.000712304448216
2,2,3,2,1,0,1.0001890158395883
1,0,0,2,0,1,10.000738767523766
0,0,0,2,0,1,1.0001890158395883
1,0,2,3,2,2,5.000542678383924
1,2,2,3,2,2,4.000478774455492
1,0,2,1,2,2,4.000478568687801
1,2,2,1,2,2,1.0001890158395883
1,1,2,1,2,2,6.000596514424668
1,2,1,1,1,1,7.0006419780854365
2,2,1,1,1,1,1.0001890158395883
1,0,2,3,0,2,5.305160846254747
0,0,2,3,0,2,2.693535482408737
1,2,2,3,0,2,0.6617420109200889
0,2,2,3,0,2,0.335979556184823
1,2,1,3,1,2,9.000712304448216
1,2,2,0,0,0,10.000738767523766
1,0,2,0,0,1,11.000760222342826
1,2,2,1,1,1,10.000738767523766
1,2,0,3,1,1,9.000712304448216
1,2,1,2,0,0,8.000680274422278
2,2,1,2,0,0,2.0003087082522537
1,0,1,2,2,2,4.000478568687801
1,2,1,2,2,2,1.0001890158395883
1,1,1,2,2,2,6.000596514424668
1,2,3,0,1,2,11.000760222342826
1,2,3,0,0,1,10.000738767523766
2,2,3,0,0,1,1.0001890158395883
1,2,2,2,1,0,6.000596514424668
2,2,2,2,1,0,1.0001890158395883
1,2,3,3,2,1,9.000712304448216
2,2,3,3,2,1,1.0001890158395883
1,2,1,2,1,0,10.000738767523766
1,0,1,0,0,2,3.6136074258021287
2,0,1,0,0,2,0.4015734184472005
1,2,1,0,0,2,0.9088737824937998
2,2,1,0,0,2,0.10100143949423517
1,3,1,0,0,2,4.4735350979543735
2,3,1,0,0,2,0.4971355684632243
1,0,1,2,2,1,5.000542678383924
1,1,1,2,2,1,3.0004022366411705
1,2,1,1,1,2,11.000760222342826
2,2,1,1,1,2,1.0001881921391074
1,0,0,0,0,1,9.000712304448216
1,2,0,3,0,0,8.000680274422278
2,2,0,3,0,0,1.0001890158395883
1,0,3,1,0,1,9.000712304448216
1,0,3,1,0,2,9.000712304448216
1,2,3,1,0,2,1.0001890158395883
1,2,1,1,0,2,0.8190366747467118
2,2,1,1,0,2,0.09156371274163773
3,2,1,1,0,2,0.0920843483945465
1,1,1,1,0,2,2.486837656783441
2,1,1,1,0,2,0.2780145210362213
3,1,1,1,0,2,0.27959532490867056
1,3,1,1,0,2,5.657579682026549
2,3,1,1,0,2,0.6324857198588895
3,3,1,1,0,2,0.6360820639329153
1,2,0,3,1,2,11.000760222342826
1,2,3,3,0,0,10.000738767523766
1,2,2,1,1,2,9.000712304448216
2,2,2,1,1,2,1.0001890158395883
1,2,2,2,1,1,9.000712304448216
1,2,2,1,0,2,1.0001890158395883
1,1,2,1,0,2,3.0028392776687927
1,3,2,1,0,2,5.000542678226992
1,0,0,2,0,2,10.000738767523766
1,2,0,2,0,2,1.0001890158395883
1,2,3,3,1,1,7.0006419780854365
2,2,3,3,1,1,1.0001890158395883
1,2,1,0,1,1,5.000542678383924
2,2,1,0,1,1,1.0001890158395883
1,2,2,0,1,0,8.000680274422278
1,0,0,0,0,2,9.000712304448216
1,2,0,0,0,2,1.0001890158395883
1,0,0,0,2,2,5.4522414345263055
2,0,0,0,2,2,0.5443731588098157
1,2,0,0,2,2,4.54294264576368
2,2,0,0,2,2,0.4535852030883252
1,0,0,1,0,1,9.000712304448216
1,2,1,2,1,1,8.000680274422278
2,2,1,2,1,1,2.0003087082522537
1,2,2,1,2,0,7.0006419780854365
2,2,2,1,2,0,2.0003087082522537
1,2,3,1,1,0,12.000777125547687
1,0,2,0,0,2,8.087357128252169
0,0,2,0,0,2,0.9128706283304783
1,2,2,0,0,2,0.9003616585886112
0,2,2,0,0,2,0.10162945693707584
1,2,3,3,1,0,9.000712304448216
1,2,2,1,0,0,7.0006419780854365
2,2,2,1,0,0,1.0001890158395885
1,2,1,1,2,0,8.000680274422278
2,2,1,1,2,0,2.000308708252254
1,2,0,0,1,1,8.000680274422278
1,0,3,2,0,2,8.087352559517308
0,0,3,2,0,2,0.9128752026861144
1,2,3,2,0,2,0.898082244283281
0,2,3,2,0,2,0.10137273041399748
1,1,1,2,0,1,6.000596514424668
1,3,1,2,0,1,5.000542678383924
1,0,1,1,2,1,4.0004785686878
1,1,1,1,2,1,4.000478774455492
1,0,1,0,2,1,8.000680274422278
1,2,3,3,0,2,9.000712304448216
1,0,2,2,2,2,7.0006419780854365
1,2,2,2,2,2,1.0001890158395883
1,0,1,3,0,2,6.113554837073568
0,0,1,3,0,2,0.886398264232001
1,2,1,3,0,2,0.8748539246770052
0,2,1,3,0,2,0.12684420455144754
1,2,0,1,1,1,10.000738767523766
1,2,1,3,2,0,7.0006419780854365
1,0,2,2,0,2,3.6504446245297975
3,0,2,2,0,2,0.3677837540528106
1,2,2,2,0,2,0.9145446565090919
3,2,2,2,0,2,0.09214073944846563
1,3,2,2,0,2,5.399865486052221
3,3,2,2,0,2,0.544038604638825
1,2,2,2,0,0,7.0006419780854365
