doors,class,buying,maint,safety,persons,repaired_weights
1,0,2,2,2,1,6.001492070445813
2,0,2,2,2,1,3.0008499909433786
1,2,2,0,2,0,4.001075823906377
2,2,2,0,2,0,4.001075823906377
1,0,1,0,2,2,7.22412137188837
2,0,1,0,2,2,2.72725304440689
1,2,1,0,2,2,0.7306822375128023
2,2,1,0,2,2,0.27584743585640026
1,1,2,1,0,1,4.002016818309449
2,1,2,1,0,1,1.0008338168903412
1,3,2,1,0,1,3.9980538134027492
2,3,2,1,0,1,0.999842739264435
1,2,3,1,0,0,10.002231322771834
2,2,3,1,0,0,2.000607243323478
1,0,0,0,2,1,2.671916671345009
2,0,0,0,2,1,1.3389113759905251
1,2,0,0,2,1,3.323249326279046
2,2,0,0,2,1,1.6652975655741626
1,2,2,3,1,1,3.0008500301701
2,2,2,3,1,1,2.000607243323478
1,0,2,1,2,1,4.026429437368945
2,0,2,1,2,1,1.0067332816466634
1,1,2,1,2,1,3.979321148571756
2,1,2,1,2,1,0.994954736185665
1,2,0,2,1,1,8.001874331942355
2,2,0,2,1,1,2.000607243323478
1,2,3,2,2,0,6.001492070445813
2,2,3,2,2,0,2.0006071651800594
1,2,3,3,1,2,8.001874331942355
2,2,3,3,1,2,3.0008500301701
1,0,3,1,2,1,3.624657066116727
2,0,3,1,2,1,1.3568822324278662
1,2,3,1,2,1,4.36450140733252
2,2,3,1,2,1,1.633841300015884
1,2,2,1,1,0,7.001686785390888
2,2,2,1,1,0,3.0008500301701
1,0,1,1,2,2,1.5630807569444451
2,0,1,1,2,2,0.44956218002465637
1,2,1,1,2,2,0.7816005851657309
2,2,1,1,2,2,0.22479840623368497
1,1,1,1,2,2,4.638284898588949
2,1,1,1,2,2,1.3340305427732944
1,0,1,3,2,1,4.0010758351731495
2,0,1,3,2,1,2.0006072320565744
1,2,1,3,2,1,4.001075812639604
2,2,1,3,2,1,2.0006072207894112
1,0,0,1,0,2,4.589188795760746
2,0,0,1,0,2,3.6128012151452453
0,0,0,1,0,2,1.8490791092279204
1,2,0,1,0,2,0.4548856561975739
2,2,0,1,0,2,0.35810499951120656
0,2,0,1,0,2,0.18328284178226673
1,0,2,0,2,2,4.933473224741858
2,0,2,0,2,2,2.0982181438515064
1,2,2,0,2,2,2.09906979254489
2,2,2,0,2,2,0.8927394805428901
1,2,3,0,2,2,8.001874331942355
2,2,3,0,2,2,3.0008498909770185
1,2,3,2,1,2,8.001874331942355
2,2,3,2,1,2,2.0006071413455357
1,0,3,2,2,1,4.767087955357705
2,0,3,2,2,1,1.1965682997357632
1,2,3,2,2,1,3.2121903051653873
2,2,3,2,2,1,0.8062794577892448
1,0,1,3,2,2,3.5470021260271274
2,0,1,3,2,2,1.4308760915998604
1,2,1,3,2,2,1.42942275675974
2,2,1,3,2,2,0.5766353598798583
1,2,0,3,2,0,7.0016867853908895
2,2,0,3,2,0,5.001288981871226
1,0,0,2,2,1,4.354822859355283
2,0,0,2,2,1,1.0881444766278237
0,0,0,2,2,1,0.5454351295098329
1,2,0,2,2,1,3.644585726579545
2,2,0,2,2,1,0.9106767269429793
0,2,0,2,2,1,0.4564789779028812
1,2,1,3,1,1,9.002055611247707
2,2,1,3,1,1,3.0008500301701
1,2,0,1,1,2,9.002055427612108
2,2,0,1,1,2,3.0008500301701
1,0,2,3,0,1,6.001492070446019
2,0,2,3,0,1,3.000846142685858
1,2,2,0,1,1,7.0016867853908895
2,2,2,0,1,1,3.0008500301701
1,2,1,2,2,0,6.001492070445813
2,2,1,2,2,0,2.000607243323478
1,2,3,2,1,0,6.001492070445813
2,2,3,2,1,0,4.001075823906377
1,0,0,2,0,1,10.002231322771834
2,0,0,2,0,1,1.0003382885482706
1,0,2,3,2,2,4.478007130537246
2,0,2,3,2,2,0.558590376494912
1,2,2,3,2,2,3.5250861760337067
2,2,2,3,2,2,0.43972221500492337
1,0,2,1,2,2,3.258084444392452
2,0,2,1,2,2,0.7204179955842968
1,2,2,1,2,2,0.8250499099138767
2,2,2,1,2,2,0.18243259574814247
1,1,2,1,2,2,4.946469826716182
2,1,2,1,2,2,1.0937487774186838
1,2,1,1,1,1,5.001288981871227
2,2,1,1,1,1,3.0008500301701
1,0,2,3,0,2,5.290599287196389
2,0,2,3,0,2,2.6860004818376364
1,2,2,3,0,2,0.6665051961385319
2,2,2,3,0,2,0.33838005503608487
1,2,1,3,1,2,7.0016867853908895
2,2,1,3,1,2,2.000607145733612
1,2,2,0,0,0,6.001492070445813
2,2,2,0,0,0,3.0008500301700995
3,2,2,0,0,0,1.0003382885482706
1,0,2,0,0,1,8.020800328610616
2,0,2,0,0,1,2.996287822384311
1,2,2,1,1,1,10.002231322771834
1,2,0,3,1,1,7.0016867853908895
2,2,0,3,1,1,2.000607243323478
1,2,1,2,0,0,6.001492070445813
2,2,1,2,0,0,3.0008500301701
3,2,1,2,0,0,1.0003372240089285
1,0,1,2,2,2,2.918916009675179
2,0,1,2,2,2,1.096832330732245
1,2,1,2,2,2,0.7300469680629946
2,2,1,2,2,2,0.2743275636813033
1,1,1,2,2,2,4.341015543632183
2,1,1,2,2,2,1.631210415333891
1,2,3,0,1,2,7.0016867853908895
2,2,3,0,1,2,4.001075823906377
1,2,3,0,0,1,8.001874331942355
2,2,3,0,0,1,3.0008500301701
1,2,2,2,1,0,5.001288981871227
2,2,2,2,1,0,2.000607243323478
1,2,3,3,2,1,6.001492070445813
2,2,3,3,2,1,4.001075667777374
1,2,1,2,1,0,8.001874331942355
2,2,1,2,1,0,2.000607243323478
1,0,1,0,0,2,2.8007669875632466
2,0,1,0,0,2,1.2009584352398375
1,2,1,0,0,2,0.7005687219080212
2,2,1,0,0,2,0.3004012542909305
1,3,1,0,0,2,3.4845093381909233
2,3,1,0,0,2,1.4941446043011366
1,0,1,2,2,1,4.339020375134511
2,0,1,2,2,1,0.6229730950331648
1,1,1,2,2,1,2.642026794217397
2,1,1,2,2,1,0.37932792816238814
1,2,1,1,1,2,9.002055611247707
2,2,1,1,1,2,3.0008499970427915
1,0,0,0,0,1,7.018321267043568
2,0,0,0,0,1,1.9975286079783874
1,2,0,3,0,0,7.0016867853908895
2,2,0,3,0,0,2.000607243323478
1,0,3,1,0,1,6.001492070445813
2,0,3,1,0,1,2.0006072433234774
0,0,3,1,0,1,1.0003382885482706
1,0,3,1,0,2,7.1749368089318635
2,0,3,1,0,2,1.8221943875548356
1,2,3,1,0,2,0.7992705028610825
2,2,3,1,0,2,0.20298802111239986
1,2,1,1,0,2,0.7265506049535074
2,2,1,1,0,2,0.18271863606353897
3,2,1,1,0,2,0.09175786930216022
1,1,1,1,0,2,2.200490484256962
2,1,1,1,0,2,0.5533965799670034
3,1,1,1,0,2,0.2779053749023003
1,3,1,1,0,2,5.034715034317144
2,3,1,1,0,2,1.2661695658458498
3,3,1,1,0,2,0.6358465892710331
1,2,0,3,1,2,7.0016867853908895
2,2,0,3,1,2,4.001075823906377
1,2,3,3,0,0,8.001874331942355
2,2,3,3,0,0,2.000607243323478
1,2,2,1,1,2,7.0016867853908895
2,2,2,1,1,2,3.0008499323625113
1,2,2,2,1,1,8.001874331942355
2,2,2,2,1,1,1.0003382885482706
1,2,2,1,0,2,0.669414329579486
2,2,2,1,0,2,0.22389547500127266
3,2,2,1,0,2,0.1125479068431724
1,1,2,1,0,2,1.9955946346445805
2,1,2,1,0,2,0.6674559968180157
3,1,2,1,0,2,0.33551716644279567
1,3,2,1,0,2,3.316453918537976
2,3,2,1,0,2,1.1092368247888298
3,3,2,1,0,2,0.5575918085108237
1,0,0,2,0,2,7.217087862844158
2,0,0,2,0,2,2.7492866032046432
1,2,0,2,0,2,0.7275313865080264
2,2,0,2,0,2,0.27714672903388576
1,2,3,3,1,1,7.0016867853908895
2,2,3,3,1,1,1.0003382885482703
1,2,1,0,1,1,4.001075821186557
2,2,1,0,1,1,2.000607243323478
1,2,2,0,1,0,5.001288981871227
2,2,2,0,1,0,3.0008500301700995
1,0,0,0,0,2,7.1753261917711875
2,0,0,0,0,2,1.8059478980223427
1,2,0,0,0,2,0.8037964926471008
2,2,0,0,0,2,0.20230642447983832
1,0,0,0,2,2,3.260718705627176
2,0,0,0,2,2,2.1702075293993435
0,0,0,0,2,2,0.5449056469999225
1,2,0,0,2,2,2.740913491100988
2,2,0,0,2,2,1.8242453988914327
0,2,0,0,2,2,0.4580398906111493
1,0,0,1,0,1,7.001686785390894
2,0,0,1,0,1,2.0006072433234783
1,2,1,2,1,1,7.0016867853908895
2,2,1,2,1,1,3.0008500301701
1,2,2,1,2,0,6.001492070445813
2,2,2,1,2,0,3.0008500301701
1,2,3,1,1,0,9.002055611247707
2,2,3,1,1,0,3.0008500301701
1,0,2,0,0,2,7.175332120694685
2,0,2,0,0,2,1.8059419358819322
1,2,2,0,0,2,0.8005014473112254
2,2,2,0,0,2,0.20147626745583455
1,2,3,3,1,0,7.0016867853908895
2,2,3,3,1,0,2.000607243323478
1,2,2,1,0,0,6.001492070445813
2,2,2,1,0,0,2.000607243323478
1,2,1,1,2,0,7.0016867853908895
2,2,1,1,2,0,3.0008500301701
1,2,0,0,1,1,5.001288981871227
2,2,0,0,1,1,3.0008500301701
1,0,3,2,0,2,6.247958928130149
2,0,3,2,0,2,2.720036051308088
1,2,3,2,0,2,0.700547714201264
2,2,3,2,0,2,0.30498200455667596
1,1,1,2,0,1,4.416204948365524
2,1,1,2,0,1,1.102010471815688
3,1,1,2,0,1,0.5500343652357806
1,3,1,2,0,1,3.588950601760686
2,3,1,2,0,1,0.8955791663231784
3,3,1,2,0,1,0.44700057836596174
1,0,1,1,2,1,3.0008490087289976
2,0,1,1,2,1,0.49994082828578207
0,0,1,1,2,1,0.4983179516508416
1,1,1,1,2,1,3.0008508467237807
2,1,1,1,2,1,0.49994113449533545
0,1,1,1,2,1,0.4983182568663966
1,0,1,0,2,1,6.001492070445813
2,0,1,0,2,1,2.0006072165171425
1,2,3,3,0,2,7.0016867853908895
2,2,3,3,0,2,2.0006071040917597
1,0,2,2,2,2,4.339286276506512
2,0,2,2,2,2,2.6421075195556134
1,2,2,2,2,2,0.6223608440063937
2,2,2,2,2,2,0.37894348541348255
1,0,1,3,0,2,6.103234542442751
2,0,1,3,0,2,0.8848736225467709
1,2,1,3,0,2,0.8772746255473344
2,2,1,3,0,2,0.12719110997260408
1,2,0,1,1,1,8.001874331942357
2,2,0,1,1,1,2.000607243323478
1,2,1,3,2,0,6.001492070445813
