doors,class,buying,maint,safety,persons,repaired_weights
1,0,2,2,2,1,9.001334332357931
1,2,2,0,2,0,8.001232753790283
1,0,1,0,2,2,10.0014303952915
1,2,1,0,2,2,1.0002557099726306
1,1,2,1,0,1,4.574099002196412
3,1,2,1,0,1,0.5082274194554104
1,3,2,1,0,1,4.431856407368584
3,3,2,1,0,1,0.4924228671553235
1,2,3,1,0,0,10.001430395291498
2,2,3,1,0,0,2.0004448027274737
1,0,0,0,2,1,3.552356904246878
2,0,0,0,2,1,0.4451132336560241
1,2,0,0,2,1,4.441269363891467
2,2,0,0,2,1,0.5564946939131592
1,2,2,3,1,1,5.0008868947342275
1,0,2,1,2,1,5.000886894734167
1,1,2,1,2,1,5.000886894734227
1,2,0,2,1,1,10.001430395291498
1,2,3,2,2,0,7.001124966675111
2,2,3,2,2,0,1.0002571171527053
1,2,3,3,1,2,9.001334332357931
2,2,3,3,1,2,2.000445549994663
1,0,3,1,2,1,3.6368698170623888
0,0,3,1,2,1,0.9077581209160452
2,0,3,1,2,1,0.45551886705069233
1,2,3,1,2,1,4.349043653976031
0,2,3,1,2,1,1.085515812689704
2,2,3,1,2,1,0.5447188207614583
1,2,2,1,1,0,10.001430395291498
1,0,1,1,2,2,1.779709206948607
2,0,1,1,2,2,0.21910301480050573
1,2,1,1,2,2,0.8775363934351252
2,2,1,1,2,2,0.10803499169870333
1,1,1,1,2,2,5.346049967724136
2,1,1,1,2,2,0.6581612662502395
1,0,1,3,2,1,5.49671521115325
0,0,1,3,2,1,0.49982074283801725
1,2,1,3,2,1,5.4974395474196
0,2,1,3,2,1,0.4998866073183122
1,0,0,1,0,2,8.158182685535888
0,0,0,1,0,2,1.8423322104868156
1,2,0,1,0,2,0.8181744418079052
0,2,0,1,0,2,0.18476530693683052
1,0,2,0,2,2,7.001124966675111
1,2,2,0,2,2,3.0006080600125062
1,2,3,0,2,2,10.001430395291498
2,2,3,0,2,2,1.0002571171527053
1,2,3,2,1,2,10.001430395291498
1,0,3,2,2,1,6.001010078305377
1,2,3,2,2,1,4.000753736084154
