doors,class,buying,maint,safety,persons,repaired_weights
2,0,2,2,2,1,5.002220809123554
1,0,2,2,2,1,2.000979970160914
0,0,2,2,2,1,2.0009799913005075
2,2,2,0,2,0,6.002610252955589
1,2,2,0,2,0,2.0009799913005075
2,0,1,0,2,2,8.15085119878175
1,0,1,0,2,2,1.8406455441678347
2,2,1,0,2,2,0.8195216460761058
1,2,1,0,2,2,0.18506642182653638
2,1,2,1,0,1,1.9998616407427596
1,1,2,1,0,1,2.0000585389378713
3,1,2,1,0,1,1.000015232487063
2,3,2,1,0,1,1.9841858705735873
1,3,2,1,0,1,1.9843812253965025
3,3,2,1,0,1,0.9921766857442413
2,2,3,1,0,0,9.003732851010483
1,2,3,1,0,0,3.0014091408010586
2,0,0,0,2,1,2.6616231688179885
1,0,0,0,2,1,1.3279789829592819
2,2,0,0,2,1,3.329207384115746
1,2,0,0,2,1,1.6610606218843342
2,2,2,3,1,1,4.001821294025152
1,2,2,3,1,1,1.0005245496549589
2,0,2,1,2,1,2.9978435853897767
1,0,2,1,2,1,2.0000880732825768
2,1,2,1,2,1,3.00051723216186
1,1,2,1,2,1,2.001871865154533
2,2,0,2,1,1,9.004894731634447
1,2,0,2,1,1,1.0005242130418588
2,2,3,2,2,0,7.002991321597963
1,2,3,2,2,0,1.0005245717815165
2,2,3,3,1,2,9.003732851010483
1,2,3,3,1,2,2.0009799913005075
2,0,3,1,2,1,2.70443705267163
1,0,3,1,2,1,1.7995561254123644
0,0,3,1,2,1,0.44914104663135435
2,2,3,1,2,1,3.303620491848349
1,2,3,1,2,1,2.1982580390512596
0,2,3,1,2,1,0.5486508047638843
2,2,2,1,1,0,10.004094912691237
2,0,1,1,2,2,0.8859262315816506
1,0,1,1,2,2,0.8926209301286908
0,0,1,1,2,2,0.22054293079909412
2,2,1,1,2,2,0.44496799328335396
1,2,1,1,2,2,0.4483304928594137
0,2,1,1,2,2,0.11077056063155752
2,1,1,1,2,2,2.6847324839813136
1,1,1,1,2,2,2.705020261923743
0,1,1,1,2,2,0.6683386825240433
2,0,1,3,2,1,4.925664101381816
1,0,1,3,2,1,0.49257021230626513
0,0,1,3,2,1,0.49255169768600615
2,2,1,3,2,1,5.073440019624882
1,2,1,3,2,1,0.507347918200242
0,2,1,3,2,1,0.5073288481188404
2,0,0,1,0,2,7.196947818184444
1,0,0,1,0,2,1.828374446901469
0,0,0,1,0,2,0.9281251147063249
2,2,0,1,0,2,0.7291630669071576
1,2,0,1,0,2,0.18524284916847875
0,2,0,1,0,2,0.09403355036184555
2,0,2,0,2,2,4.187963272019449
1,0,2,0,2,2,2.813957690161581
2,2,2,0,2,2,1.7943926368118033
1,2,2,0,2,2,1.2056803347014746
2,2,3,0,2,2,10.004094912691237
1,2,3,0,2,2,1.0005245823869218
2,2,3,2,1,2,9.003732851010483
1,2,3,2,1,2,1.0005245556738376
2,0,3,2,2,1,4.168062036308082
1,0,3,2,2,1,1.7934072932476897
2,2,3,2,2,1,2.8117080681080893
1,2,3,2,2,1,1.2098039117227044
2,0,1,3,2,2,2.8152329365653754
1,0,1,3,2,2,1.419500906763036
0,0,1,3,2,2,0.7149004138062851
2,2,1,3,2,2,1.1432617832224854
1,2,1,3,2,2,0.5764571438737703
0,2,1,3,2,2,0.29031996297677815
2,2,0,3,2,0,10.004094912691237
1,2,0,3,2,0,2.0009799913005075
2,0,0,2,2,1,3.773922821585211
1,0,0,2,2,1,1.6201611627600259
0,0,0,2,2,1,0.5410715731186756
2,2,0,2,2,1,3.212951145609275
1,2,0,2,2,1,1.3793336297680154
0,2,0,2,2,1,0.4606444309791271
2,2,1,3,1,1,11.006167575255999
1,2,1,3,1,1,1.0005238069132663
2,2,0,1,1,2,10.004094912691237
1,2,0,1,1,2,2.000979498828253
2,0,2,3,0,1,4.001821294025152
1,0,2,3,0,1,2.0014812974256433
0,0,2,3,0,1,3.0014091408015875
2,2,2,0,1,1,8.00336522051113
1,2,2,0,1,1,2.0009799913005075
2,2,1,2,2,0,7.002991321597963
1,2,1,2,2,0,1.0005246689958303
2,2,3,2,1,0,10.004094912691237
2,0,0,2,0,1,7.002991321597963
1,0,0,2,0,1,3.0014091408012438
0,0,0,2,0,1,1.0054286479357688
2,0,2,3,2,2,3.311611661247803
1,0,2,3,2,2,1.1063451461411427
0,0,2,3,2,2,0.5537538421394791
2,2,2,3,2,2,2.666504190409781
1,2,2,3,2,2,0.8908272678063047
0,2,2,3,2,2,0.4458816707886772
2,0,2,1,2,2,3.2425231964756946
1,0,2,1,2,2,0.7202374277003364
2,2,2,1,2,2,0.8220572538001268
1,2,2,1,2,2,0.18259742984813035
2,1,2,1,2,2,4.931692963295344
1,1,2,1,2,2,1.0954400751711981
2,2,1,1,1,1,5.002220809123554
1,2,1,1,1,1,3.0014091408007917
2,0,2,3,0,2,7.078597933749645
1,0,2,3,0,2,0.8984467038212185
2,2,2,3,0,2,0.8908598029305173
1,2,2,3,0,2,0.11307183442269113
2,2,1,3,1,2,6.002610252955704
1,2,1,3,1,2,3.0014065266796552
2,2,2,0,0,0,10.004094912691237
2,0,2,0,0,1,8.003365220081077
1,0,2,0,0,1,3.0014091408010635
2,2,2,1,1,1,8.00336522051113
1,2,2,1,1,1,2.000979391793969
2,2,0,3,1,1,8.00336522051113
1,2,0,3,1,1,1.0005246689958303
2,2,1,2,0,0,7.002991321597963
1,2,1,2,0,0,3.001408839171301
2,0,1,2,2,2,2.892189948975952
1,0,1,2,2,2,1.0904067764176815
2,2,1,2,2,2,0.7282485734077652
1,2,1,2,2,2,0.2745625956004383
2,1,1,2,2,2,4.330116387276659
1,1,1,2,2,2,1.63253048197457
2,2,3,0,1,2,10.004094912691237
1,2,3,0,1,2,1.0005246689958303
