doors,class,buying,maint,safety,persons,repaired_weights
0,0,2,2,2,1,2.001371330950077
1,0,2,2,2,1,5.003199113427955
2,0,2,2,2,1,2.001371330950077
1,2,2,0,2,0,5.003199113427955
2,2,2,0,2,0,3.001996138375488
0,0,1,0,2,2,0.9177764031781167
1,0,1,0,2,2,5.418786465101192
2,0,1,0,2,2,3.637875754868178
0,2,1,0,2,2,0.09240086379198278
1,2,1,0,2,2,0.5455583171955688
2,2,1,0,2,2,0.3662579043803269
1,1,2,1,0,1,2.4948175799406482
2,1,2,1,0,1,0.49900065115825043
3,1,2,1,0,1,1.9958076014650161
1,3,2,1,0,1,2.4849417493923913
2,3,2,1,0,1,0.49702533804761173
3,3,2,1,0,1,1.9879071209499397
1,2,3,1,0,0,5.003199113427955
2,2,3,1,0,0,7.004360924583324
1,0,0,0,2,1,1.772242491319793
2,0,0,0,2,1,2.220138860687371
1,2,0,0,2,1,2.2270502978806
2,2,0,0,2,1,2.7898896089259377
2,2,2,3,1,1,5.003199113427955
1,0,2,1,2,1,3.513478879129651
2,0,2,1,2,1,1.5058325599712155
1,1,2,1,2,1,3.4861283463254193
2,1,2,1,2,1,1.4941104679234112
1,2,0,2,1,1,5.003199113427955
2,2,0,2,1,1,5.0031991706865355
1,2,3,2,2,0,4.002603946200413
2,2,3,2,2,0,4.0026039246277225
1,2,3,3,1,2,5.003199113427955
2,2,3,3,1,2,6.0037842074194545
1,0,3,1,2,1,2.7273906636668555
2,0,3,1,2,1,2.2768087151192464
1,2,3,1,2,1,3.262399615833777
2,2,3,1,2,1,2.7234308515031724
1,2,2,1,1,0,6.0037842074194545
2,2,2,1,1,0,4.002603946200413
0,0,1,1,2,2,0.2188202926898152
1,0,1,1,2,2,1.5463839867145284
2,0,1,1,2,2,0.2181370165258841
0,2,1,1,2,2,0.10940182899232649
1,2,1,1,2,2,0.7731332153495886
2,2,1,1,2,2,0.10906021688166685
0,1,1,1,2,2,0.6656244601618253
1,1,1,1,2,2,4.703910198213795
2,1,1,1,2,2,0.6635460179745517
0,0,1,3,2,1,1.4952370356208082
1,0,1,3,2,1,2.491818992049278
2,0,1,3,2,1,1.9936950748131637
0,2,1,3,2,1,1.5001666334451604
1,2,1,3,2,1,2.5000341881615027
2,2,1,3,2,1,2.000268022559299
0,0,0,1,0,2,1.8492806787931224
1,0,0,1,0,2,4.574387706678273
2,0,0,1,0,2,3.601126874905543
0,2,0,1,0,2,0.18312706899196646
1,2,0,1,0,2,0.4529838129837442
2,2,0,1,0,2,0.35660558033842177
0,0,2,0,2,2,0.702882985635376
1,0,2,0,2,2,3.486490706150112
2,0,2,0,2,2,2.810611451802
0,2,2,0,2,2,0.3015548540950301
1,2,2,0,2,2,1.495794062003626
2,2,2,0,2,2,1.2058245022104508
1,2,3,0,2,2,2.001371330950077
2,2,3,0,2,2,9.005493747008465
1,2,3,2,1,2,6.00378392045111
2,2,3,2,1,2,4.002603946200413
0,0,3,2,2,1,0.5984680858543053
1,0,3,2,2,1,4.768335407778967
2,0,3,2,2,1,0.5984290959740938
0,2,3,2,2,1,0.4030290108861189
1,2,3,2,2,1,3.2111612104212757
2,2,3,2,2,1,0.40300275375858335
0,0,1,3,2,2,0.7179191405217176
1,0,1,3,2,2,2.135509072368189
2,0,1,3,2,2,2.1176507718197617
0,2,1,3,2,2,0.290401106165175
1,2,1,3,2,2,0.8638217897224718
2,2,1,3,2,2,0.8565980371565147
1,2,0,3,2,0,5.003199113427955
2,2,0,3,2,0,7.004360924583324
0,0,0,2,2,1,0.5429685080318413
1,0,0,2,2,1,3.251410617789518
2,0,0,2,2,1,2.1641626134945056
0,2,0,2,2,1,0.4573070081388062
1,2,0,2,2,1,2.7384513831967507
2,2,0,2,2,1,1.8227332069229218
1,2,1,3,1,1,6.003784207418803
2,2,1,3,1,1,6.003784700347896
1,2,0,1,1,2,6.00378347042051
2,2,0,1,1,2,6.0037842074194545
0,0,2,3,0,1,2.0013713309522654
1,0,2,3,0,1,5.003199113427955
2,0,2,3,0,1,1.9979194597420433
1,2,2,0,1,1,4.002603946200413
2,2,2,0,1,1,6.0037842074194545
1,2,1,2,2,0,4.002603946200413
2,2,1,2,2,0,4.002603946200413
1,2,3,2,1,0,2.001371330950077
2,2,3,2,1,0,8.004930470615772
