doors,class,buying,maint,safety,persons,repaired_weights
0,0,2,2,2,1,2.0016774333082794
1,0,2,2,2,1,3.0023838648439596
2,0,2,2,2,1,3.991780497631453
1,2,2,0,2,0,2.001629820502522
2,2,2,0,2,0,5.003845307704662
3,2,2,0,2,0,1.000849594857196
0,0,1,0,2,2,0.9178235110866331
1,0,1,0,2,2,7.29780348243729
2,0,1,0,2,2,1.7954020205816603
0,2,1,0,2,2,0.09111700550380702
1,2,1,0,2,2,0.7244900485145406
2,2,1,0,2,2,0.17823868512281332
1,1,2,1,0,1,2.498553873519809
2,1,2,1,0,1,0.9994047026841296
3,1,2,1,0,1,1.4990809129018454
1,3,2,1,0,1,2.4788603373943405
2,3,2,1,0,1,0.9915274210193776
3,3,2,1,0,1,1.4872651964483738
1,2,3,1,0,0,2.001629820502522
2,2,3,1,0,0,10.007343797258926
1,0,0,0,2,1,1.7730664728693186
2,0,0,0,2,1,2.2211607054685776
1,2,0,0,2,1,2.217319788750521
2,2,0,0,2,1,2.7776869404453155
1,2,2,3,1,1,2.001629820502522
2,2,2,3,1,1,3.0023838648439596
1,0,2,1,2,1,3.477209351159338
2,0,2,1,2,1,1.485646230695625
1,1,2,1,2,1,3.5109741720504983
2,1,2,1,2,1,1.5000723333029762
1,2,0,2,1,1,3.996878043435868
2,2,0,2,1,1,6.004559633482951
1,2,3,2,2,0,4.003120907389307
2,2,3,2,2,0,4.003189191503667
1,2,3,3,1,2,3.0023838648439596
2,2,3,3,1,2,8.005964357162812
0,0,3,1,2,1,0.4490645757412416
1,0,3,1,2,1,1.803588317528787
2,0,3,1,2,1,2.7104783240332915
0,2,3,1,2,1,0.545905128107303
1,2,3,1,2,1,2.1925312409873166
2,2,3,1,2,1,3.2949916262512504
1,2,2,1,1,0,3.0023838648439596
2,2,2,1,1,0,7.005265581351689
1,0,1,1,2,2,1.324361361201879
2,0,1,1,2,2,0.657781996653591
1,2,1,1,2,2,0.6622141474357882
2,2,1,1,2,2,0.3289076205887351
1,1,1,1,2,2,3.999037642634255
2,1,1,1,2,2,1.9862365683015808
0,0,1,3,2,1,0.9951046874932522
1,0,1,3,2,1,2.487406399076886
2,0,1,3,2,1,2.490446262934985
0,2,1,3,2,1,1.0011370668602166
1,2,1,3,2,1,2.502485193526991
2,2,1,3,2,1,2.5055434852070526
0,0,0,1,0,2,0.9240407261593507
1,0,0,1,0,2,5.504019380976201
2,0,0,1,0,2,3.610845136142413
0,2,0,1,0,2,0.09140363199486373
1,2,0,1,0,2,0.5444428451572263
2,2,0,1,0,2,0.35717512299072485
0,0,2,0,2,2,0.7029325793833877
1,0,2,0,2,2,4.881262761604439
2,0,2,0,2,2,1.3838682812553798
0,2,2,0,2,2,0.3023867583462519
1,2,2,0,2,2,2.099816207711715
2,2,2,0,2,2,0.5953109242910458
1,2,3,0,2,2,1.0008491421727248
2,2,3,0,2,2,10.007343797292178
1,2,3,2,1,2,3.0023806204011296
2,2,3,2,1,2,7.005265581360115
0,0,3,2,2,1,1.2038760659105747
1,0,3,2,2,1,3.5968089071282594
2,0,3,2,2,1,1.1944466762570398
0,2,3,2,2,1,0.8026990040847689
1,2,3,2,2,1,2.398216070066419
2,2,3,2,2,1,0.796411843887515
0,0,1,3,2,2,0.7177014446360551
1,0,1,3,2,2,2.134862038254525
2,0,1,3,2,2,2.1170089392703515
0,2,1,3,2,2,0.29031229024643335
1,2,1,3,2,2,0.8635578098914477
2,2,1,3,2,2,0.8563361802112681
1,2,0,3,2,0,3.0023838648439596
2,2,0,3,2,0,9.006656862524421
1,0,0,2,2,1,2.7460398303956928
2,0,0,2,2,1,2.7407938661264657
3,0,0,2,2,1,0.5472308711988487
1,2,0,2,2,1,2.2587888012022836
2,2,0,2,2,1,2.254473668839061
3,2,0,2,2,1,0.45013147655546376
1,2,1,3,1,1,4.003120907389298
2,2,1,3,1,1,8.005964357162812
1,2,0,1,1,2,3.002382862468318
2,2,0,1,1,2,9.006656862524421
0,0,2,3,0,1,2.0016331420544353
1,0,2,3,0,1,5.003845307704662
2,0,2,3,0,1,1.9963320559026603
1,2,2,0,1,1,2.001629787391496
2,2,2,0,1,1,8.005964357162812
1,2,1,2,2,0,2.001629820502522
2,2,1,2,2,0,6.004559633482951
1,2,3,2,1,0,3.0023838648439596
2,2,3,2,1,0,7.005265581351689
0,0,0,2,0,1,1.000849594857196
1,0,0,2,0,1,10.007343797258926
0,0,2,3,2,2,1.1100414020388703
1,0,2,3,2,2,2.2149539550372666
2,0,2,3,2,2,1.6577604456022013
0,2,2,3,2,2,0.8919628267705123
1,2,2,3,2,2,1.7798044174503544
2,2,2,3,2,2,1.332077065280404
1,0,2,1,2,2,3.2834975125937818
2,0,2,1,2,2,0.7182728115544137
1,2,2,1,2,2,0.8155051242492016
2,2,2,1,2,2,0.17839366595675935
1,1,2,1,2,2,4.953211942440283
2,1,2,1,2,2,1.0835267742630472
1,2,1,1,1,1,3.0022708309441635
2,2,1,1,1,1,5.0038453077046565
0,0,2,3,0,2,0.9005055186162582
1,0,2,3,0,2,3.5537363855679804
2,0,2,3,0,2,3.4998837905435263
0,2,2,3,0,2,0.11361108665066444
1,2,2,3,0,2,0.4483524465844328
2,2,2,3,0,2,0.4415582052242157
1,2,1,3,1,2,3.002381998755012
2,2,1,3,1,2,6.005094785177626
1,2,2,0,0,0,1.0008495782183457
2,2,2,0,0,0,6.004559633482951
3,2,2,0,0,0,3.002383550041075
0,0,2,0,0,1,1.0036361503100133
1,0,2,0,0,1,8.005964357162812
2,0,2,0,0,1,2.001403121495814
1,2,2,1,1,1,3.0022875591220024
2,2,2,1,1,1,7.0052648477989266
1,2,0,3,1,1,2.001629820502522
2,2,0,3,1,1,7.005265581351689
1,2,1,2,0,0,4.0029150123592885
2,2,1,2,0,0,6.00455963348291
0,0,1,2,2,2,0.3602982417360096
1,0,1,2,2,2,3.25619513986608
2,0,1,2,2,2,0.35751903692892745
0,2,1,2,2,2,0.09005773885772696
1,2,1,2,2,2,0.8138967599811937
2,2,1,2,2,2,0.0893630674112542
0,1,1,2,2,2,0.5485025308492723
1,1,1,2,2,2,4.957091287901064
2,1,1,2,2,2,0.5442715891075416
1,2,3,0,1,2,4.003120907389307
2,2,3,0,1,2,7.005265581351689
1,2,3,0,0,1,4.003120907389307
2,2,3,0,0,1,7.005265581351689
1,2,2,2,1,0,3.002383864843959
2,2,2,2,1,0,4.003120907389307
1,2,3,3,2,1,2.001629820502522
2,2,3,3,2,1,8.006052959155717
1,2,1,2,1,0,5.003845307704656
2,2,1,2,1,0,5.003845307704662
1,0,1,0,0,2,1.5808430687813821
2,0,1,0,0,2,0.7936198314228317
3,0,1,0,0,2,1.5891369882541442
1,2,1,0,0,2,0.3969164052032628
2,2,1,0,0,2,0.1992612276367148
3,2,1,0,0,2,0.39899883372965134
1,3,1,0,0,2,1.9905819284565962
2,3,1,0,0,2,0.9993182281609051
3,3,1,0,0,2,2.0010255496765574
0,0,1,2,2,1,0.6301672275704894
1,0,1,2,2,1,3.78613470003141
2,0,1,2,2,1,0.6279301494828106
0,1,1,2,2,1,0.3727169661941487
1,1,1,2,2,1,2.239336762145808
2,1,1,2,2,1,0.3713938301732649
1,2,1,1,1,2,2.0015117005277085
2,2,1,1,1,2,9.006654767111131
3,2,1,1,1,2,1.0007760746143386
0,0,0,0,0,1,1.000849594857196
1,0,0,0,0,1,5.003845307704662
2,0,0,0,0,1,3.0020571022130307
1,2,0,3,0,0,3.0023838648439596
2,2,0,3,0,0,5.003845307704662
3,2,0,3,0,0,1.0008495948571958
0,0,3,1,0,1,1.0034149271585224
1,0,3,1,0,1,7.005265581351689
2,0,3,1,0,1,1.0008479963656203
0,0,3,1,0,2,0.9175697832589262
1,0,3,1,0,2,6.316313279463439
2,0,3,1,0,2,1.7765283642317078
0,2,3,1,0,2,0.1013484057504393
1,2,3,1,0,2,0.697656235823654
2,2,3,1,0,2,0.196223023872738
1,2,1,1,0,2,0.2683706483910944
2,2,1,1,0,2,0.18008120372228478
3,2,1,1,0,2,0.5445242482610042
1,1,1,1,0,2,0.8018361648893658
2,1,1,1,0,2,0.5380455076849939
3,1,1,1,0,2,1.6269261841130507
1,3,1,1,0,2,1.8913277542223976
2,3,1,1,0,2,1.2691126270909927
3,3,1,1,0,2,3.837505441661777
1,2,0,3,1,2,3.0023838648439596
2,2,0,3,1,2,7.005265581351689
3,2,0,3,1,2,1.000849594857196
1,2,3,3,0,0,2.001629820502522
2,2,3,3,0,0,7.005265581351689
3,2,3,3,0,0,1.0008495948571958
1,2,2,1,1,2,5.003838253369212
2,2,2,1,1,2,5.003845307587488
1,2,2,2,1,1,4.003120905886634
2,2,2,2,1,1,5.003845307704661
1,2,2,1,0,2,0.33151196637975955
2,2,2,1,0,2,0.2221807144164664
3,2,2,1,0,2,0.4459295134374036
1,1,2,1,0,2,0.9904823108147206
2,1,2,1,0,2,0.6638254113023273
3,1,2,1,0,2,1.332335902541739
1,3,2,1,0,2,1.658137504790243
2,3,2,1,0,2,1.1112907308842357
3,3,2,1,0,2,2.2304246172411117
0,0,0,2,0,2,0.9163666150184522
1,0,0,2,0,2,7.213865761785619
2,0,0,2,0,2,1.8321555570751515
0,2,0,2,0,2,0.09203799835346252
1,2,0,2,0,2,0.7245459996291497
2,2,0,2,0,2,0.1840179764099923
