doors,class,buying,maint,safety,persons,repaired_weights
2,0,2,2,2,1,8.001969101997492
0,0,2,2,2,1,1.0003501360368499
2,2,2,0,2,0,8.001969101997492
2,0,1,0,2,2,7.213964433857111
0,0,1,0,2,2,0.9209220062966379
1,0,1,0,2,2,1.8326601704020564
2,2,1,0,2,2,0.731362003490574
0,2,1,0,2,2,0.09336438649775146
1,2,1,0,2,2,0.18579770197535922
2,1,2,1,0,1,3.995207441857436
1,1,2,1,0,1,0.9989525867318182
2,3,2,1,0,1,3.9950793583721205
1,3,2,1,0,1,0.9989205610283133
2,2,3,1,0,0,12.002710327719615
2,0,0,0,2,1,3.549181928279951
1,0,0,0,2,1,0.4427591615642789
2,2,0,0,2,1,4.4503562412678805
1,2,0,0,2,1,0.5551803310914127
2,2,2,3,1,1,5.001348214547585
2,0,2,1,2,1,4.537048283310803
1,0,2,1,2,1,0.504215125099529
2,1,2,1,2,1,4.467399247064736
1,1,2,1,2,1,0.4964748289133387
2,2,0,2,1,1,10.002349784019115
2,2,3,2,2,0,7.0017697097427565
1,2,3,2,2,0,1.0003501360368499
2,2,3,3,1,2,11.002532332043074
2,0,3,1,2,1,5.001348214547585
2,2,3,1,2,1,6.001563149009512
2,2,2,1,1,0,8.001969101997492
1,2,2,1,1,0,2.0006309374794835
2,0,1,1,2,2,1.7908106984495107
1,0,1,1,2,2,0.22535756096136567
2,2,1,1,2,2,0.8956955300235766
1,2,1,1,2,2,0.11271529714719415
2,1,1,1,2,2,5.292733190516951
1,1,1,1,2,2,0.6660432862428508
2,0,1,3,2,1,5.461983376888452
0,0,1,3,2,1,0.49384723674595254
2,2,1,3,2,1,5.5879173480291495
0,2,1,3,2,1,0.5052336030837621
2,0,0,1,0,2,10.002349784018534
2,2,0,1,0,2,1.0003501293143588
2,0,2,0,2,2,6.26144826301651
1,0,2,0,2,2,0.7012873374589015
2,2,2,0,2,2,2.7182053151401457
1,2,2,0,2,2,0.3044412231880229
2,2,3,0,2,2,11.002532332043074
2,2,3,2,1,2,6.001563149009512
1,2,3,2,1,2,4.00112321008998
2,0,3,2,2,1,5.414544908371103
1,0,3,2,2,1,0.5993552960276418
2,2,3,2,2,1,3.59007882200648
1,2,3,2,2,1,0.39739863488796573
2,0,1,3,2,2,3.5424355021348117
0,0,1,3,2,2,0.7147226045334845
1,0,1,3,2,2,0.714494583932149
2,2,1,3,2,2,1.435043133900465
0,2,1,3,2,2,0.2895346339153197
1,2,1,3,2,2,0.2894422626080264
2,2,0,3,2,0,11.002532332043074
1,2,0,3,2,0,1.0003501360368499
2,0,0,2,2,1,4.369203652883949
0,0,0,2,2,1,0.5462305829782408
1,0,0,2,2,1,1.090472830907288
2,2,0,2,2,1,3.6228842019288234
0,2,0,2,2,1,0.45292696493467904
1,2,0,2,2,1,0.9042052295087991
2,2,1,3,1,1,12.002911989953956
2,2,0,1,1,2,9.002162226931887
1,2,0,1,1,2,3.000885286282423
2,0,2,3,0,1,6.001563149009512
0,0,2,3,0,1,1.00035013603685
1,0,2,3,0,1,2.0006309374794835
2,2,2,0,1,1,10.002349784019115
2,2,1,2,2,0,7.0017697097427565
1,2,1,2,2,0,1.0003501360368499
2,2,3,2,1,0,8.001969101997492
1,2,3,2,1,0,1.0003501360368499
3,2,3,2,1,0,1.0003501360368499
2,0,0,2,0,1,9.002162226931887
0,0,0,2,0,1,1.0003501360368499
1,0,0,2,0,1,1.0003501360368499
2,0,2,3,2,2,4.371571197394408
0,0,2,3,2,2,0.5488204733504054
2,2,2,3,2,2,3.6061256665916366
0,2,2,3,2,2,0.45272409070667374
2,0,2,1,2,2,2.9268433293405507
1,0,2,1,2,2,1.099819798257065
2,2,2,1,2,2,0.7319314954270302
1,2,2,1,2,2,0.2750378681252889
2,1,2,1,2,2,4.352182716545092
1,1,2,1,2,2,1.6354195215385794
2,2,1,1,1,1,6.001563149009512
1,2,1,1,1,1,2.0006309374794835
