doors,class,buying,maint,safety,persons,repaired_weights
0,0,2,2,2,1,2.0010079097273055
1,0,2,2,2,1,3.001451017592307
2,0,2,2,2,1,4.001877128943713
1,2,2,0,2,0,2.0010079097273055
2,2,2,0,2,0,5.002290601993096
3,2,2,0,2,0,1.000538628693005
0,0,1,0,2,2,0.9200404405577184
1,0,1,0,2,2,2.7438179920704004
2,0,1,0,2,2,6.300434366445416
0,2,1,0,2,2,0.09304173083551397
1,2,1,0,2,2,0.27747647149629723
2,2,1,0,2,2,0.6371495128130306
1,1,2,1,0,1,2.0006427755803813
2,1,2,1,0,1,2.000445691453697
3,1,2,1,0,1,1.0003075165991175
1,3,2,1,0,1,1.984961014842739
2,3,2,1,0,1,1.9847654755326298
3,3,2,1,0,1,0.9924667449577024
1,2,3,1,0,0,1.0005386286930047
2,2,3,1,0,0,11.004605502695014
1,0,0,0,2,1,1.7700367266209662
2,0,0,0,2,1,2.2174606975581215
1,2,0,0,2,1,2.226948788425878
2,2,0,0,2,1,2.78986946402865
1,2,2,3,1,1,1.000538628693005
2,2,2,3,1,1,4.001877128943713
1,0,2,1,2,1,3.5095805659129384
2,0,2,1,2,1,1.5041195586966782
1,1,2,1,2,1,3.4823207175630246
2,1,2,1,2,1,1.4924366608973096
1,2,0,2,1,1,3.001451017592307
2,2,0,2,1,1,7.003089029971575
1,2,3,2,2,0,1.000538628693005
2,2,3,2,2,0,7.003089029971575
1,2,3,3,1,2,1.000538628693005
2,2,3,3,1,2,10.004234493592953
1,0,3,1,2,1,0.902337466436488
2,0,3,1,2,1,4.067331774876211
1,2,3,1,2,1,1.0945868995744414
2,2,3,1,2,1,4.93390581971997
1,2,2,1,1,0,3.001451017592308
2,2,2,1,1,0,7.003089029971575
0,0,1,1,2,2,0.22090268959069093
1,0,1,1,2,2,0.8921212511380143
2,0,1,1,2,2,0.8862347012080897
0,2,1,1,2,2,0.11014336534956767
1,2,1,1,2,2,0.44481684257568477
2,2,1,1,2,2,0.441881774556452
0,1,1,1,2,2,0.6613743746225076
1,1,1,1,2,2,2.6709775949405987
2,1,1,1,2,2,2.653353485040435
0,0,1,3,2,1,0.500889147060548
1,0,1,3,2,1,2.003380795872133
2,0,1,3,2,1,3.505731990250373
0,2,1,3,2,1,0.4991658623592395
1,2,1,3,2,1,1.996488261871982
2,2,1,3,2,1,3.4936706901780124
0,0,0,1,0,2,1.8449601685236445
1,0,0,1,0,2,3.6642237945926626
2,0,0,1,0,2,4.507405998909833
0,2,0,1,0,2,0.18398114555543996
1,2,0,1,0,2,0.365399807975323
2,2,0,1,0,2,0.44948272234326325
0,0,2,0,2,2,0.7030533374836383
1,0,2,0,2,2,1.4012387930786918
2,0,2,0,2,2,4.865600200339443
0,2,2,0,2,2,0.30396570611267076
1,2,2,0,2,2,0.6058267793665704
2,2,2,0,2,2,2.1036463689251037
1,2,3,0,2,2,1.0005385062572103
2,2,3,0,2,2,10.004234493592953
1,2,3,2,1,2,2.0010077361001115
2,2,3,2,1,2,8.003476886478316
1,0,3,2,2,1,2.398983572520685
2,0,3,2,2,1,3.612232269759998
1,2,3,2,2,1,1.5912641375983152
2,2,3,2,2,1,2.3960212705853725
0,0,1,3,2,2,0.7198665570059603
1,0,1,3,2,2,2.1515940089927614
2,0,1,3,2,2,2.1334661439002542
0,2,1,3,2,2,0.2873769298826725
1,2,1,3,2,2,0.8589348604135417
2,2,1,3,2,2,0.8516980605304086
1,2,0,3,2,0,1.000538628693005
2,2,0,3,2,0,11.004605502695014
0,0,0,2,2,1,0.5473978804635775
1,0,0,2,2,1,1.0927623187644409
2,0,0,2,2,1,3.8311450759685846
3,0,0,2,2,1,0.5463890995143972
0,2,0,2,2,1,0.45269493975457037
1,2,0,2,2,1,0.9037082343837253
2,2,0,2,2,1,3.1683352297379166
3,2,0,2,2,1,0.45186068363609944
1,2,1,3,1,1,2.0010079097273055
2,2,1,3,1,1,10.004234493592953
1,2,0,1,1,2,5.002290237944759
2,2,0,1,1,2,7.003089029971575
0,0,2,3,0,1,2.0035909499002647
1,0,2,3,0,1,2.0010079097273055
2,0,2,3,0,1,5.00221226930534
2,2,2,0,1,1,10.004234493592953
1,2,1,2,2,0,1.000538628693005
2,2,1,2,2,0,7.003089029971575
1,2,3,2,1,0,1.000538628693005
2,2,3,2,1,0,9.003858474483783
1,0,0,2,0,1,5.002290601993096
2,0,0,2,0,1,6.002694003635592
0,0,2,3,2,2,0.5554748115417938
1,0,2,3,2,2,1.109730884311234
2,0,2,3,2,2,3.32166616208254
0,2,2,3,2,2,0.4461653553508126
1,2,2,3,2,2,0.8913518021964172
2,2,2,3,2,2,2.6680100209203093
1,0,2,1,2,2,2.1794109841218208
2,0,2,1,2,2,1.812607836285957
1,2,2,1,2,2,0.5448704258141748
2,2,2,1,2,2,0.4531666632804464
1,1,2,1,2,2,3.274713616436839
2,1,2,1,2,2,2.723566874715702
1,2,1,1,1,1,2.0010064146506497
2,2,1,1,1,1,6.002694003635592
0,0,2,3,0,2,0.9021447457774016
1,0,2,3,0,2,2.6673835173320684
2,0,2,3,0,2,4.378287488873662
0,2,2,3,0,2,0.11464696360264753
1,2,2,3,0,2,0.3389782210196762
2,2,2,3,0,2,0.5564044669420273
1,2,1,3,1,2,1.0005383395482663
2,2,1,3,1,2,8.003476886489004
2,2,2,0,0,0,10.004234493592953
1,0,2,0,0,1,6.002694003635592
2,0,2,0,0,1,5.002218294582712
1,2,2,1,1,1,1.000538411402755
2,2,2,1,1,1,9.003858474483783
1,2,0,3,1,1,1.000538628693005
2,2,0,3,1,1,8.003476886478316
1,2,1,2,0,0,2.0010079097273055
2,2,1,2,0,0,8.003476886478316
0,0,1,2,2,2,0.3643862501521167
1,0,1,2,2,2,0.7318735455156881
2,0,1,2,2,2,2.921725601252641
0,2,1,2,2,2,0.0909257401675211
1,2,1,2,2,2,0.18262528788411067
2,2,1,2,2,2,0.7290617106144633
0,1,1,2,2,2,0.5400792561664028
1,1,1,2,2,2,1.084754762027852
2,1,1,2,2,2,4.330469079961512
1,2,3,0,1,2,1.000538628693005
2,2,3,0,1,2,10.004234493592953
1,2,3,0,0,1,4.001877128943713
2,2,3,0,0,1,7.003089029971575
2,2,2,2,1,0,7.003089029971575
1,2,3,3,2,1,1.000538628693005
2,2,3,3,2,1,8.003476886478316
