doors,class,buying,maint,safety,persons,repaired_weights
0,0,2,2,2,1,3.002598384800748
1,0,2,2,2,1,6.004852335527599
1,2,2,0,2,0,3.0025302209382785
2,2,2,0,2,0,5.004089228298689
1,0,1,0,2,2,6.414419715094998
2,0,1,0,2,2,3.606933079628349
1,2,1,0,2,2,0.6359723177454035
2,2,1,0,2,2,0.357617632224092
1,1,2,1,0,1,2.4908080119310436
2,1,2,1,0,1,0.49819878309001486
3,1,2,1,0,1,1.992599529906879
1,3,2,1,0,1,2.4809482500774807
2,3,2,1,0,1,0.4962266835410037
3,3,2,1,0,1,1.9847119059951621
1,2,3,1,0,0,5.004089228298687
2,2,3,1,0,0,7.005607064438564
1,0,0,0,2,1,1.3309904333001565
2,0,0,0,2,1,2.667590231944524
1,2,0,0,2,1,1.6625217081805197
2,2,0,0,2,1,3.3320499968897543
1,2,2,3,1,1,2.0017273932100705
2,2,2,3,1,1,3.0025302209382785
1,0,2,1,2,1,5.004089228298689
1,1,2,1,2,1,5.004089228298689
1,2,0,2,1,1,5.004089228298689
2,2,0,2,1,1,5.004089228298689
1,2,3,2,2,0,3.002530212423765
2,2,3,2,2,0,5.004166723623263
1,2,3,3,1,2,4.003316046041613
2,2,3,3,1,2,7.005607064438564
1,0,3,1,2,1,2.7194340755932394
2,0,3,1,2,1,2.2703590016441537
1,2,3,1,2,1,3.2716722819749378
2,2,3,1,2,1,2.7314030821618998
1,2,2,1,1,0,3.002530220938278
2,2,2,1,1,0,7.005607064438564
0,0,1,1,2,2,0.2188270733730121
1,0,1,1,2,2,1.5464523032654716
2,0,1,1,2,2,0.21819401487698542
0,2,1,1,2,2,0.10939355487485514
1,2,1,1,2,2,0.7730849400441754
2,2,1,1,2,2,0.10907708343347164
0,1,1,1,2,2,0.6655754069086874
1,1,1,1,2,2,4.703625585012891
2,1,1,1,2,2,0.6636499222801391
0,0,1,3,2,1,0.9965789478837515
1,0,1,3,2,1,3.4875023314629354
2,0,1,3,2,1,1.4948677344478423
0,2,1,3,2,1,0.999826713797902
1,2,1,3,2,1,3.498867804536291
2,2,1,3,2,1,1.4997393810789623
0,0,0,1,0,2,0.925307137760521
1,0,0,1,0,2,7.27718342863078
2,0,0,1,0,2,1.7903003684087413
0,2,0,1,0,2,0.09188197061261374
1,2,0,1,0,2,0.7226162283264528
2,2,0,1,0,2,0.1777748372675548
0,0,2,0,2,2,0.7027018750554724
1,0,2,0,2,2,4.90027862161618
2,0,2,0,2,2,1.3892186846054153
0,2,2,0,2,2,0.30044349877659027
1,2,2,0,2,2,2.0951372215169766
2,2,2,0,2,2,0.5939669965100272
1,2,3,0,2,2,3.0025287816584414
2,2,3,0,2,2,8.0063546209423
1,2,3,2,1,2,5.0040890995030916
2,2,3,2,1,2,5.004089228298689
0,0,3,2,2,1,0.6001333714657454
1,0,3,2,2,1,3.586015377109117
2,0,3,2,2,1,1.786220244210818
0,2,3,2,2,1,0.40322368114229
1,2,3,2,2,1,2.409408291125715
2,2,3,2,2,1,1.200143728788921
0,0,1,3,2,2,0.7170086272909169
1,0,1,3,2,2,2.132803751267055
2,0,1,3,2,2,2.1149675255994005
