doors,class,buying,maint,safety,persons,repaired_weights
0,0,2,2,2,1,3.002926128180567
1,0,2,2,2,1,6.005643546900074
1,2,2,0,2,0,3.0029258403347714
2,2,2,0,2,0,5.004748577119456
0,0,1,0,2,2,0.9218187450587849
1,0,1,0,2,2,8.164521989415116
2,0,1,0,2,2,0.8927380791980603
0,2,1,0,2,2,0.09215460231757017
1,2,1,0,2,2,0.8162106499576834
2,2,1,0,2,2,0.08924739608869887
1,1,2,1,0,1,2.4845425992464567
3,1,2,1,0,1,2.484542254834417
1,3,2,1,0,1,2.484542943658544
3,3,2,1,0,1,2.484542599246457
1,2,3,1,0,0,5.004748577106273
2,2,3,1,0,0,7.006530137258805
1,0,0,0,2,1,2.2119555929005275
2,0,0,0,2,1,1.773546412895507
1,2,0,0,2,1,2.7718772640868816
2,2,0,0,2,1,2.2224917147913903
1,2,2,3,1,1,2.0019911448212047
2,2,2,3,1,1,3.0029258403347714
1,0,2,1,2,1,5.004747703921171
1,1,2,1,2,1,5.004748577119457
1,2,0,2,1,1,5.004748577119412
2,2,0,2,1,1,5.00474879454093
1,2,3,2,2,0,4.003843530983167
2,2,3,2,2,0,4.003843916786388
1,2,3,3,1,2,5.004748577119456
2,2,3,3,1,2,6.005643546900075
0,0,3,1,2,1,0.9012835897673575
1,0,3,1,2,1,2.2570128821489224
2,0,3,1,2,1,1.8090656367183284
0,2,3,1,2,1,1.0893030239575427
1,2,3,1,2,1,2.7278550120618146
2,2,3,1,2,1,2.186460167463624
1,2,2,1,1,0,3.0029258403267742
2,2,2,1,1,0,7.006530137258805
0,0,1,1,2,2,0.21872873328773662
1,0,1,1,2,2,1.5457748571894654
2,0,1,1,2,2,0.21803934127711827
0,2,1,1,2,2,0.10936143649023487
1,2,1,1,2,2,0.772866720945828
2,2,1,1,2,2,0.10901674972022128
0,1,1,1,2,2,0.665386763740836
1,1,1,1,2,2,4.702345751457419
2,1,1,1,2,2,0.6632895892544338
0,0,1,3,2,1,1.4965881109166896
1,0,1,3,2,1,2.992811380614565
2,0,1,3,2,1,1.496588173176464
0,2,1,3,2,1,1.4965879821315347
1,2,1,3,2,1,2.9928111230756502
2,2,1,3,2,1,1.4965880443913038
0,0,0,1,0,2,2.77399985378102
1,0,0,1,0,2,6.363334560588451
2,0,0,1,0,2,0.8945423537022471
0,2,0,1,0,2,0.2732423352692048
1,2,0,1,0,2,0.6267961380980244
2,2,0,1,0,2,0.08811350202115337
0,0,2,0,2,2,0.7024772169695992
1,0,2,0,2,2,4.8780421682721276
2,0,2,0,2,2,1.3829523359370328
0,2,2,0,2,2,0.3021952739714604
1,2,2,0,2,2,2.0984613505965526
2,2,2,0,2,2,0.5949255718937416
1,2,3,0,2,2,3.0029241278033005
2,2,3,0,2,2,8.007409554265728
1,2,3,2,1,2,4.003642863326734
2,2,3,2,1,2,6.005643546900075
0,0,3,2,2,1,1.2049900804079514
1,0,3,2,2,1,4.20011484363435
2,0,3,2,2,1,0.5977735451948061
0,2,3,2,2,1,0.8002006931024196
1,2,3,2,2,1,2.7891804784385594
2,2,3,2,2,1,0.39696493187830406
0,0,1,3,2,2,0.7177483801653392
1,0,1,3,2,2,2.8465958026602416
2,0,1,3,2,2,1.4114205954383643
0,2,1,3,2,2,0.2886846471876684
1,2,1,3,2,2,1.1449256141651876
2,2,1,3,2,2,0.5676856512496375
1,2,0,3,2,0,5.004748577119456
2,2,0,3,2,0,7.006530137258805
0,0,0,2,2,1,1.0910205175291647
1,0,0,2,2,1,3.811101493969076
2,0,0,2,2,1,1.0871126925227315
0,2,0,2,2,1,0.9091697657908913
1,2,0,2,2,1,3.1758690116334662
2,2,0,2,2,1,0.9059132950932577
1,2,1,3,1,1,5.004748531328715
2,2,1,3,1,1,7.006530140360432
1,2,0,1,1,2,5.00474710343595
2,2,0,1,1,2,7.006530137258805
0,0,2,3,0,1,3.0029258403347714
1,0,2,3,0,1,6.005643529086448
1,2,2,0,1,1,2.001991144815776
2,2,2,0,1,1,8.007409554265255
1,2,1,2,2,0,2.0019911448212047
2,2,1,2,2,0,6.005643546900075
1,2,3,2,1,0,3.0029258403347714
2,2,3,2,1,0,7.006530137258805
0,0,0,2,0,1,1.001030289009784
1,0,0,2,0,1,10.009150273482618
0,0,2,3,2,2,1.1111403118690781
1,0,2,3,2,2,2.7713847524708557
2,0,2,3,2,2,1.1062754227666467
0,2,2,3,2,2,0.8888971326403062
1,2,2,3,2,2,2.2170700978083775
2,2,2,3,2,2,0.8850052875442622
1,0,2,1,2,2,3.642708086204308
2,0,2,1,2,2,0.3584926901897993
1,2,2,1,2,2,0.9018217945042973
2,2,2,1,2,2,0.08875169613728558
1,1,2,1,2,2,5.4982652579879705
2,1,2,1,2,2,0.5411050946349879
1,2,1,1,1,1,5.003967370670019
2,2,1,1,1,1,3.0029248759509466
0,0,2,3,0,2,1.7973997511021589
1,0,2,3,0,2,5.318586321238035
2,0,2,3,0,2,0.8730034375577799
0,2,2,3,0,2,0.2229935590920359
1,2,2,3,0,2,0.6598479233035559
2,2,2,3,0,2,0.10830876299010157
1,2,1,3,1,2,3.0029234988261284
2,2,1,3,1,2,6.005643550629128
1,2,2,0,0,0,1.0010302632748755
2,2,2,0,0,0,9.008282699690279
0,0,2,0,0,1,2.0021663490156203
1,0,2,0,0,1,9.00828269968787
1,2,2,1,1,1,3.0017912268968265
2,2,2,1,1,1,7.006527311040102
1,2,0,3,1,1,2.0019911448212047
2,2,0,3,1,1,7.006530137258805
1,2,1,2,0,0,4.002740493338917
2,2,1,2,0,0,6.005641631450957
0,0,1,2,2,2,0.35961626332580066
1,0,1,2,2,2,3.250007036549038
2,0,1,2,2,2,0.3568161639901439
0,2,1,2,2,2,0.08988771780480571
1,2,1,2,2,2,0.8123540149803719
2,2,1,2,2,2,0.08918782026240533
0,1,1,2,2,2,0.5474641072527351
1,1,1,2,2,2,4.9476688967691995
2,1,1,2,2,2,0.5432013582078581
1,2,3,0,1,2,4.003843530983167
2,2,3,0,1,2,7.006530137258805
1,2,3,0,0,1,6.005643546884317
2,2,3,0,0,1,5.004748577119456
1,2,2,2,1,0,3.0029258403347714
2,2,2,2,1,0,4.003843530983167
1,2,3,3,2,1,2.0019911448212047
2,2,3,3,2,1,8.007410013811946
1,2,1,2,1,0,6.005643546900056
2,2,1,2,1,0,4.003843530983167
1,0,1,0,0,2,1.572476741052994
2,0,1,0,0,2,0.7894464365788934
3,0,1,0,0,2,1.5808304588308044
1,2,1,0,0,2,0.39712168663449965
2,2,1,0,0,2,0.19937102547657987
3,2,1,0,0,2,0.399231379202271
1,3,1,0,0,2,1.9915810449244808
2,3,1,0,0,2,0.9998536181977867
3,3,1,0,0,2,2.0021612370167308
0,0,1,2,2,1,0.6241754547083394
1,0,1,2,2,1,4.3474673834679844
0,1,1,2,2,1,0.38004510011609943
1,1,1,2,2,1,2.6470660846053486
1,2,1,1,1,2,6.004582345281987
2,2,1,1,1,2,6.005642456262171
