doors,class,buying,maint,safety,persons,repaired_weights
0,0,2,2,2,1,1.000881746868303
1,0,2,2,2,1,8.00622147092103
1,2,2,0,2,0,3.002480287231653
2,2,2,0,2,0,5.0040060075798065
0,0,1,0,2,2,0.9234097772460955
1,0,1,0,2,2,7.270527644449658
2,0,1,0,2,2,1.7887138694034195
0,2,1,0,2,2,0.09262863330891208
1,2,1,0,2,2,0.729317639616625
2,2,1,0,2,2,0.17942859734241048
1,1,2,1,0,1,1.9899899785644168
2,1,2,1,0,1,0.9949976420470287
3,1,2,1,0,1,1.9899898790417487
1,3,2,1,0,1,1.9899900958312338
2,3,2,1,0,1,0.9949977006805937
3,3,2,1,0,1,1.98998999630856
1,2,3,1,0,0,4.00324946872373
2,2,3,1,0,0,8.00622147092103
1,0,0,0,2,1,2.2145127961993656
2,0,0,0,2,1,1.7755736219279314
1,2,0,0,2,1,2.770034424297448
2,2,0,0,2,1,2.2209851593795378
1,2,2,3,1,1,2.001694103397468
2,2,2,3,1,1,3.002480287231653
1,0,2,1,2,1,4.533112173602235
2,0,2,1,2,1,0.5037098177738821
1,1,2,1,2,1,4.462996102780236
2,1,2,1,2,1,0.49591866858008143
1,2,0,2,1,1,4.00324946872373
2,2,0,2,1,1,6.00475247157527
1,2,3,2,2,0,4.00324946872373
2,2,3,2,2,0,4.003249472055733
1,2,3,3,1,2,5.0040060075798065
2,2,3,3,1,2,6.004752471575269
0,0,3,1,2,1,0.4517926950360213
1,0,3,1,2,1,2.7151737195624426
2,0,3,1,2,1,1.8136375584499043
0,2,3,1,2,1,0.5479294800833383
1,2,3,1,2,1,3.292934438387006
2,2,3,1,2,1,2.1995607617822155
1,2,2,1,1,0,3.002480287231653
2,2,2,1,1,0,7.0054905573921245
0,0,1,1,2,2,0.2201864891676008
1,0,1,1,2,2,1.1061874570286816
2,0,1,1,2,2,0.658830325464504
0,2,1,1,2,2,0.11116197249775768
1,2,1,1,2,2,0.5584628745408079
2,2,1,1,2,2,0.33261295366868643
0,1,1,1,2,2,0.6671957784128986
1,1,1,1,2,2,3.3519023090515527
2,1,1,1,2,2,1.9963477936456107
0,0,1,3,2,1,0.9962463444150954
1,0,1,3,2,1,3.4863320590242592
2,0,1,3,2,1,1.4943640421251163
0,2,1,3,2,1,0.9994943766261063
1,2,1,3,2,1,3.4976984433422253
2,2,1,3,2,1,1.4992360725932916
0,0,0,1,0,2,0.9239942917295318
1,0,0,1,0,2,7.296743457154069
2,0,0,1,0,2,1.7950981528226606
0,2,0,1,0,2,0.09117337593120536
1,2,0,1,0,2,0.7199922556311698
2,2,0,1,0,2,0.17712788940975424
0,0,2,0,2,2,0.7016609580011193
1,0,2,0,2,2,3.48037919021546
2,0,2,0,2,2,2.7627554198942033
0,2,2,0,2,2,0.3042293365906269
1,2,2,0,2,2,1.5090385748972845
2,2,2,0,2,2,1.1978880098317104
1,2,3,0,2,2,3.0024791185217787
2,2,3,0,2,2,8.00622147183929
1,2,3,2,1,2,5.0040058692532945
2,2,3,2,1,2,5.0040060075798065
0,0,3,2,2,1,0.6004100850639239
1,0,3,2,2,1,4.185478939490522
2,0,3,2,2,1,1.1913944965708183
0,2,3,2,2,1,0.4018186700652628
1,2,3,2,2,1,2.801091492114412
2,2,3,2,2,1,0.7973292988311332
0,0,1,3,2,2,0.7167313553607756
1,0,1,3,2,2,2.1323174461841656
2,0,1,3,2,2,2.1145081307507563
