doors,class,buying,maint,safety,persons,repaired_weights
0,0,2,2,2,1,3.002676855651263
1,0,2,2,2,1,6.00503003692106
1,2,2,0,2,0,3.002619074714251
2,2,2,0,2,0,5.0042373141431336
0,0,1,0,2,2,0.9234519032226725
1,0,1,0,2,2,8.178964264080475
2,0,1,0,2,2,0.8943202752182527
0,2,1,0,2,2,0.09231799894352749
1,2,1,0,2,2,0.8176555938165208
2,2,1,0,2,2,0.08940569393451744
1,1,2,1,0,1,2.484647087113465
3,1,2,1,0,1,2.4846467327390127
1,3,2,1,0,1,2.484647441487969
3,3,2,1,0,1,2.4846470871134656
1,2,3,1,0,0,3.0026190747142505
2,2,3,1,0,0,9.007362453377475
1,0,0,0,2,1,2.2142086236940184
2,0,0,0,2,1,1.7753324841960068
1,2,0,0,2,1,2.7749967224561787
2,2,0,0,2,1,2.2249673188856223
1,2,2,3,1,1,2.0017866302615817
2,2,2,3,1,1,3.002619074714251
1,0,2,1,2,1,3.500759685967684
2,0,2,1,2,1,1.5002444599729565
1,1,2,1,2,1,3.473798548078381
2,1,2,1,2,1,1.4886903113362695
1,2,0,2,1,1,4.003434516037741
2,2,0,2,1,1,6.005096248650236
1,2,3,2,2,0,4.003434516038891
2,2,3,2,2,0,4.003504251963443
1,2,3,3,1,2,5.0042373141431336
2,2,3,3,1,2,6.00503003692106
0,0,3,1,2,1,0.4495334039382173
1,0,3,1,2,1,2.2513733157221325
2,0,3,1,2,1,2.2556937794692855
0,2,3,1,2,1,0.5471932505691744
1,2,3,1,2,1,2.7404777310920547
2,2,3,1,2,1,2.745736803234547
1,2,2,1,1,0,3.00261907471425
2,2,2,1,1,0,7.005814381133103
0,0,1,1,2,2,0.21982139739113854
1,0,1,1,2,2,1.3315611146232547
2,0,1,1,2,2,0.4382820264849441
0,2,1,1,2,2,0.11024943566818235
1,2,1,1,2,2,0.667832445736366
2,2,1,1,2,2,0.21981639029204136
0,1,1,1,2,2,0.6678397492168968
1,1,1,1,2,2,4.045418013946327
2,1,1,1,2,2,1.3315453460299849
0,0,1,3,2,1,1.4963755172600381
1,0,1,3,2,1,2.4937059018444043
2,0,1,3,2,1,1.9951808731681702
0,2,1,3,2,1,1.5013352404728042
1,2,1,3,2,1,2.501971267659688
2,2,1,3,2,1,2.0017938822532413
0,0,0,1,0,2,2.769716483719182
1,0,0,1,0,2,5.445840236457631
2,0,0,1,0,2,1.786289091960858
0,2,0,1,0,2,0.2737845908764567
1,2,0,1,0,2,0.5383176039429847
2,2,0,1,0,2,0.17657346197863255
0,0,2,0,2,2,0.7012525253870155
1,0,2,0,2,2,4.869469111297036
2,0,2,0,2,2,1.3805198204777875
0,2,2,0,2,2,0.30162856484001294
1,2,2,0,2,2,2.0944965278559184
2,2,2,0,2,2,0.5938006596897418
1,2,3,0,2,2,3.002614738756438
2,2,3,0,2,2,8.006591552725663
1,2,3,2,1,2,4.003429261247546
2,2,3,2,1,2,6.00503003692106
0,0,3,2,2,1,1.2039672321029051
1,0,3,2,2,1,3.597081285812777
2,0,3,2,2,1,1.1945371128644613
0,2,3,2,2,1,0.8027598490850182
1,2,3,2,2,1,2.3983978576410303
2,2,3,2,2,1,0.7964722019673434
0,0,1,3,2,2,0.7181422053215543
1,0,1,3,2,2,2.8481564417622285
2,0,1,3,2,2,1.4121945984914233
0,2,1,3,2,2,0.28884379620156403
1,2,1,3,2,2,1.1455562877636227
2,2,1,3,2,2,0.567998435102368
1,2,0,3,2,0,3.002619074714251
2,2,0,3,2,0,9.007362453377475
0,0,0,2,2,1,1.0920836132694633
1,0,0,2,2,1,3.8148470100380787
2,0,0,2,2,1,1.0881904202328931
0,2,0,2,2,1,0.9100267265024186
1,2,0,2,2,1,3.178889138588235
2,2,0,2,2,1,0.9067825520897054
1,2,1,3,1,1,5.004237314142386
2,2,1,3,1,1,7.00590083864556
1,2,0,1,1,2,4.003433426359203
2,2,0,1,1,2,8.006591552725663
0,0,2,3,0,1,3.0026190747142536
1,0,2,3,0,1,6.005030036920159
1,2,2,0,1,1,1.0009280024539537
2,2,2,0,1,1,9.007362453377475
1,2,1,2,2,0,1.000928002453954
2,2,1,2,2,0,7.005814381133103
1,2,3,2,1,0,3.002619074714251
2,2,3,2,1,0,7.005814381133103
0,0,0,2,0,1,1.0009280282530555
1,0,0,2,0,1,10.008127782965774
0,0,2,3,2,2,1.113904748238213
1,0,2,3,2,2,3.3338206349415738
2,0,2,3,2,2,0.5545253064216362
0,2,2,3,2,2,0.8872748647052701
1,2,2,3,2,2,2.655536981503951
2,2,2,3,2,2,0.4417041645698112
1,0,2,1,2,2,3.642144013655802
2,0,2,1,2,2,0.35845050813483464
1,2,2,1,2,2,0.8999248093744361
2,2,2,1,2,2,0.08856830042797308
1,1,2,1,2,2,5.486391470140575
2,1,2,1,2,2,0.539956630744136
1,2,1,1,1,1,3.002617357868752
2,2,1,1,1,1,5.004236894887408
0,0,2,3,0,2,1.7978901306069701
1,0,2,3,0,2,4.433314970834477
2,0,2,3,0,2,1.74645004258447
0,2,2,3,0,2,0.22403786265339032
1,2,2,3,0,2,0.5524422174783938
2,2,2,3,0,2,0.21762783393190643
1,2,1,3,1,2,1.0009271237023882
2,2,1,3,1,2,8.006606808394444
1,2,2,0,0,0,2.001786630261581
2,2,2,0,0,0,8.006591552725663
0,0,2,0,0,1,1.0014557132092312
1,0,2,0,0,1,9.007362453377475
2,0,2,0,0,1,0.9992674153747031
1,2,2,1,1,1,4.002083206210696
2,2,2,1,1,1,6.005027613172638
1,2,0,3,1,1,2.0017866302615817
2,2,0,3,1,1,7.005814381133103
1,2,1,2,0,0,4.003433454597031
2,2,1,2,0,0,6.00503003691515
0,0,1,2,2,2,0.3638428281781425
1,0,1,2,2,2,2.908088071363273
2,0,1,2,2,2,0.7187596452759635
0,2,1,2,2,2,0.0910308588487906
1,2,1,2,2,2,0.7275827204556257
2,2,1,2,2,2,0.1798284939212487
0,1,1,2,2,2,0.5497657382955984
1,1,1,2,2,2,4.394114880832208
2,1,1,2,2,2,1.0860442928635985
1,2,3,0,1,2,4.003434516038891
2,2,3,0,1,2,7.005814381133101
1,2,3,0,0,1,7.0058143811331
2,2,3,0,0,1,4.003434516038891
1,2,2,2,1,0,3.002619074714251
2,2,2,2,1,0,4.003434516038891
1,2,3,3,2,1,4.003434516038891
2,2,3,3,2,1,6.005111638063881
1,2,1,2,1,0,7.005814381133101
2,2,1,2,1,0,3.002619074714251
1,0,1,0,0,2,1.5767536616858346
2,0,1,0,0,2,0.7915743098445334
3,0,1,0,0,2,1.5850485495074789
1,2,1,0,0,2,0.39642145624587055
2,2,1,0,0,2,0.19901462622885815
3,2,1,0,0,2,0.39850692564388457
1,3,1,0,0,2,1.9880655800403133
2,3,1,0,0,2,0.9980643633093016
3,3,1,0,0,2,1.9985242720790395
0,0,1,2,2,1,0.624583685494325
1,0,1,2,2,1,3.7287112954396426
2,0,1,2,2,1,0.6199517084696525
0,1,1,2,2,1,0.37901951300557823
1,1,1,2,2,1,2.2627141440901006
2,1,1,2,2,1,0.3762086652090097
1,2,1,1,1,2,5.00130478111231
2,2,1,1,1,2,7.0058132255334105
0,0,0,0,0,1,1.0009280024539575
1,0,0,0,0,1,8.006591552725663
1,2,0,3,0,0,4.003434516038891
2,2,0,3,0,0,5.0042373141431336
0,0,3,1,0,1,2.0026397504471216
1,0,3,1,0,1,6.00503003692106
2,0,3,1,0,1,0.9995090486852379
0,0,3,1,0,2,1.8309086828375267
1,0,3,1,0,2,6.301503461689973
2,0,3,1,0,2,0.8861713787255825
0,2,3,1,0,2,0.2008714494133664
1,2,3,1,0,2,0.6913464039458792
2,2,3,1,0,2,0.09722305156004611
1,2,1,1,0,2,0.3577976423653354
3,2,1,1,0,2,0.635257539925553
1,1,1,1,0,2,1.067480892262764
3,1,1,1,0,2,1.8952760030877076
1,3,1,1,0,2,2.518004288680952
3,3,1,1,0,2,4.470630939250778
1,2,0,3,1,2,3.002619074714251
2,2,0,3,1,2,8.006591552725663
1,2,3,3,0,0,2.001786630261582
2,2,3,3,0,0,7.005814381133103
3,2,3,3,0,0,1.000928002453954
1,2,2,1,1,2,5.004045870668168
2,2,2,1,1,2,5.004237312248762
1,2,2,2,1,1,5.00423725362686
2,2,2,2,1,1,4.003434516038891
1,2,2,1,0,2,0.3300791005374876
2,2,2,1,0,2,0.11061833191072216
3,2,2,1,0,2,0.555017151401422
1,1,2,1,0,2,0.9849381103990132
2,1,2,1,0,2,0.3300790950721331
3,1,2,1,0,2,1.656141038466854
1,3,2,1,0,2,1.6561410821968585
2,3,2,1,0,2,0.555017156866702
3,3,2,1,0,2,2.7847467599826885
0,0,0,2,0,2,0.923203955589633
1,0,0,2,0,2,9.084512563443182
0,2,0,2,0,2,0.09225067140035684
1,2,0,2,0,2,0.9077651566033014
1,2,3,3,1,1,2.0017866302615817
2,2,3,3,1,1,6.00503003692106
1,2,1,0,1,1,2.0014494425047995
2,2,1,0,1,1,4.003434516038891
1,2,2,0,1,0,4.003434516038891
2,2,2,0,1,0,4.003434516038891
0,0,0,0,0,2,1.8240699093911745
1,0,0,0,0,2,7.182226198762728
0,2,0,0,0,2,0.2024128118760936
1,2,0,0,0,2,0.7969950016372683
0,0,0,0,2,2,0.5430119061010114
1,0,0,0,2,2,3.251749074540521
2,0,0,0,2,2,2.164236975770891
0,2,0,0,2,2,0.4573426371772508
1,2,0,0,2,2,2.738730920040644
2,2,0,0,2,2,1.8227921613774969
0,0,0,1,0,1,2.001788552029531
1,0,0,1,0,1,7.005814381133076
1,2,1,2,1,1,3.0026182754980923
