doors,class,buying,maint,safety,persons,repaired_weights
2,0,2,2,2,1,4.996826753491819
1,0,2,2,2,1,2.0016498563742853
0,0,2,2,2,1,2.0019956429877945
2,2,2,0,2,0,4.003160977744141
1,2,2,0,2,0,3.002413918042351
3,2,2,0,2,0,1.000859613140263
2,0,1,0,2,2,3.581348400596895
1,0,1,0,2,2,5.458893295821321
0,0,1,0,2,2,0.9243958438237965
2,2,1,0,2,2,0.3618455819963563
1,2,1,0,2,2,0.5515454518061573
0,2,1,0,2,2,0.0933973784979105
1,1,2,1,0,1,2.4843025714701006
3,1,2,1,0,1,2.484302250099938
1,3,2,1,0,1,2.4843028928403057
3,3,2,1,0,1,2.484302571470101
2,2,3,1,0,0,7.005335702510666
1,2,3,1,0,0,5.003895395088592
2,0,0,0,2,1,2.6492656606524063
1,0,0,0,2,1,1.3217401504655162
2,2,0,0,2,1,3.345444278736345
1,2,0,0,2,1,1.6690693160843921
2,2,2,3,1,1,3.002413918042351
1,2,2,3,1,1,2.0016498563742857
2,0,2,1,2,1,1.5042967848812467
1,0,2,1,2,1,3.509953676792723
2,1,2,1,2,1,1.4926028204279218
1,1,2,1,2,1,3.482668320643756
2,2,0,2,1,1,5.003895395089393
1,2,0,2,1,1,5.003895395039238
2,2,3,2,2,0,5.004551436477922
1,2,3,2,2,0,3.002413918042351
2,2,3,3,1,2,6.0046197377967365
1,2,3,3,1,2,5.003895395089393
2,0,3,1,2,1,2.7081809499129705
1,0,3,1,2,1,1.8020458508649428
0,0,3,1,2,1,0.44976223543998345
2,2,3,1,2,1,3.308220998266564
1,2,3,1,2,1,2.201317428165987
0,2,3,1,2,1,0.5494141266881294
2,2,2,1,1,0,7.005335702510666
1,2,2,1,1,0,3.0024139180418645
2,0,1,1,2,2,0.6587147352406086
1,0,1,1,2,2,1.1060511821445234
0,0,1,1,2,2,0.22019236234931305
2,2,1,1,2,2,0.33241380169093815
1,2,1,1,2,2,0.5581576646939888
0,2,1,1,2,2,0.11111787296682805
2,1,1,1,2,2,1.9957256754276451
1,1,1,1,2,2,3.351032889429195
0,1,1,1,2,2,0.6671226975256233
2,0,1,3,2,1,1.5037034188849678
1,0,1,3,2,1,2.5059332664997034
0,0,1,3,2,1,2.004940863678695
2,2,1,3,2,1,1.4987678795104633
1,2,1,3,2,1,2.4977081523240225
0,2,1,3,2,1,1.9983601347583757
2,0,0,1,0,2,3.6025414019025637
1,0,0,1,0,2,4.575969455166318
0,0,0,1,0,2,1.8438416281280932
2,2,0,1,0,2,0.356267252843331
1,2,0,1,0,2,0.4525327775625633
0,2,0,1,0,2,0.18234360642863118
2,0,2,0,2,2,3.4833771455265983
1,0,2,0,2,2,3.510976980027137
2,2,2,0,2,2,1.49916583760028
1,2,2,0,2,2,1.5110441749947152
2,2,3,0,2,2,8.00604449509519
1,2,3,0,2,2,3.0024135598442103
2,2,3,2,1,2,7.00533570251067
1,2,3,2,1,2,3.0024132108000257
2,0,3,2,2,1,0.598659058106523
1,0,3,2,2,1,4.206319090027856
0,0,3,2,2,1,1.2067692508800694
2,2,3,2,2,1,0.3975366334196275
1,2,3,2,2,1,2.7931857164697695
0,2,3,2,2,1,0.8013492468092358
2,0,1,3,2,2,2.8132393842150294
1,0,1,3,2,2,1.418490052235998
0,0,1,3,2,2,0.7151405921230144
2,2,1,3,2,2,1.143973574801064
1,2,1,3,2,2,0.5768137418312678
0,2,1,3,2,2,0.2908042394993653
2,2,0,3,2,0,7.005335702510666
1,2,0,3,2,0,5.003895395089392
2,0,0,2,2,1,2.1687803412435986
1,0,0,2,2,1,2.171666550598672
0,0,0,2,2,1,1.0879045642308967
3,0,0,2,2,1,0.5404832455302707
2,2,0,2,2,1,1.8177369050562688
1,2,0,2,2,1,1.8201559463767132
0,2,0,2,2,1,0.9118139988523356
3,2,0,2,2,1,0.45299946854074313
2,2,1,3,1,1,7.009971498468629
1,2,1,3,1,1,5.003895387810454
2,2,0,1,1,2,7.005335702510666
1,2,0,1,1,2,5.003894394978484
2,0,2,3,0,1,1.9984414975087048
1,0,2,3,0,1,5.003895395089393
0,0,2,3,0,1,2.0019082893218885
2,2,2,0,1,1,8.00604449509519
1,2,2,0,1,1,2.0016498563739584
2,2,1,2,2,0,6.0046197377967365
1,2,1,2,2,0,2.0016498563742853
2,2,3,2,1,0,8.00604449509519
1,2,3,2,1,0,2.0016498563742857
2,0,0,2,0,1,1.000859613140263
1,0,0,2,0,1,9.006747017167436
0,0,0,2,0,1,1.000859613140263
2,0,2,3,2,2,1.1088425484631181
1,0,2,3,2,2,2.777798697336286
0,0,2,3,2,2,1.1137132523187439
2,2,2,3,2,2,0.8870412989374493
1,2,2,3,2,2,2.2221569402140338
0,2,2,3,2,2,0.8909377182088979
2,0,2,1,2,2,1.438075127718834
1,0,2,1,2,2,2.5568469210051097
2,2,2,1,2,2,0.3586864390554059
1,2,2,1,2,2,0.6377318539399774
2,1,2,1,2,2,2.163344976723111
1,1,2,1,2,2,3.846351164963492
2,2,1,1,1,1,4.00316087860475
1,2,1,1,1,1,4.003059137509313
2,0,2,3,0,2,2.6400629501037223
1,0,2,3,0,2,5.361490842203145
2,2,2,3,0,2,0.3285895735357657
1,2,2,3,0,2,0.6673060539280815
2,2,1,3,1,2,6.004619737819865
1,2,1,3,1,2,3.0024119480780063
2,2,2,0,0,0,8.00604449509519
1,2,2,0,0,0,1.0008596131400969
3,2,2,0,0,0,1.0008593061668833
2,0,2,0,0,1,3.9982220841733613
1,0,2,0,0,1,5.003895395089393
0,0,2,0,0,1,2.0047405341578406
2,2,2,1,1,1,6.004617897501212
1,2,2,1,1,1,4.0019349042148376
2,2,0,3,1,1,7.005335702510666
1,2,0,3,1,1,2.0016498563742853
