doors,class,buying,maint,safety,persons,repaired_weights
0,0,2,2,2,1,2.001283034722887
1,0,2,2,2,1,5.002978382972411
2,0,2,2,2,1,2.0012638436642796
1,2,2,0,2,0,4.002427359865872
2,2,2,0,2,0,4.002427359865872
1,0,1,0,2,2,6.390786222669915
2,0,1,0,2,2,3.593699668934926
1,2,1,0,2,2,0.6383055274551388
2,2,1,0,2,2,0.3589352362558826
1,1,2,1,0,1,3.008841031089304
2,1,2,1,0,1,0.5015064142789504
3,1,2,1,0,1,1.504439704323371
1,3,2,1,0,1,2.973251607848278
2,3,2,1,0,1,0.4955744544806619
3,3,2,1,0,1,1.486644765732553
1,2,3,1,0,0,6.003519333287313
2,2,3,1,0,0,6.003519333287313
1,0,0,0,2,1,3.106296151682066
2,0,0,0,2,1,0.8895881837445511
1,2,0,0,2,1,3.8842483301385746
2,2,0,0,2,1,1.1123799047137486
1,2,2,3,1,1,2.001283034722887
2,2,2,3,1,1,3.001863696809451
1,0,2,1,2,1,5.002978382972411
1,1,2,1,2,1,5.002978382972411
1,2,0,2,1,1,7.004051907144147
2,2,0,2,1,1,3.0018638887142175
1,2,3,2,2,0,6.003519333287313
2,2,3,2,2,0,2.0012830347228867
1,2,3,3,1,2,8.00457731018595
2,2,3,3,1,2,3.00186369671963
0,0,3,1,2,1,0.4519849917724898
1,0,3,1,2,1,3.168901455841868
2,0,3,1,2,1,1.360722795433837
0,2,3,1,2,1,0.5461941096614964
1,2,3,1,2,1,3.8294088095513543
2,2,3,1,2,1,1.644343925742986
1,2,2,1,1,0,6.003519333287312
2,2,2,1,1,0,4.002427359865873
0,0,1,1,2,2,0.2182339686551907
1,0,1,1,2,2,1.5422785937032903
2,0,1,1,2,2,0.21754573329933632
0,2,1,1,2,2,0.10911371438835962
1,2,1,1,2,2,0.771116187904321
2,2,1,1,2,2,0.10876960702270329
0,1,1,1,2,2,0.6638813806246421
1,1,1,1,2,2,4.691707933485444
2,1,1,1,2,2,0.6617877256310825
0,0,1,3,2,1,0.49995489291311723
1,0,1,3,2,1,4.498589751282359
2,0,1,3,2,1,0.9994555854180259
0,2,1,3,2,1,0.5001214218294862
1,2,1,3,2,1,4.500088177014536
2,2,1,3,2,1,0.9997884919621117
0,0,0,1,0,2,0.914520579539375
1,0,0,1,0,2,7.199311344538986
2,0,0,1,0,2,1.82333360593266
0,2,0,1,0,2,0.09189538197077927
1,2,0,1,0,2,0.7234210806564905
2,2,0,1,0,2,0.1832172418271162
0,0,2,0,2,2,0.7031900362927241
1,0,2,0,2,2,4.882877978775441
2,0,2,0,2,2,1.3844203043965366
0,2,2,0,2,2,0.3025123891324961
1,2,2,0,2,2,2.1006143531119537
2,2,2,0,2,2,0.5955776848808958
1,2,3,0,2,2,6.003519333191847
2,2,3,0,2,2,5.002978383156901
1,2,3,2,1,2,6.003519263539944
2,2,3,2,1,2,4.0024273602321765
0,0,3,2,2,1,0.5995616653285222
1,0,3,2,2,1,3.5827934657354423
2,0,3,2,2,1,1.7943454306899875
0,2,3,2,2,1,0.40267944035732145
1,2,3,2,2,1,2.406286710988598
2,2,3,2,2,1,1.2051237689488556
0,0,1,3,2,2,0.719583723417191
1,0,1,3,2,2,3.5671473640376634
2,0,1,3,2,2,0.7075304304977043
0,2,1,3,2,2,0.28781248069608834
1,2,1,3,2,2,1.4267548006459883
2,2,1,3,2,2,0.28299151543128226
1,2,0,3,2,0,7.004051907144154
2,2,0,3,2,0,5.002978382972411
0,0,0,2,2,1,1.0908513860703428
1,0,0,2,2,1,3.810510835372661
2,0,0,2,2,1,1.0869444096516998
0,2,0,2,2,1,0.9090296652542392
1,2,0,2,2,1,3.1753797385770532
2,2,0,2,2,1,0.9057738986930496
1,2,1,3,1,1,7.004051907144154
2,2,1,3,1,1,5.002978382972413
1,2,0,1,1,2,6.003519333287313
