doors,class,buying,maint,safety,persons,repaired_weights
0,0,2,2,2,1,2.002574445189958
1,0,2,2,2,1,4.002852829378762
2,0,2,2,2,1,3.000207483597015
1,2,2,0,2,0,2.001495776851945
2,2,2,0,2,0,5.00351021393003
3,2,2,0,2,0,1.0007825707091746
0,0,1,0,2,2,0.9247798023767526
1,0,1,0,2,2,6.370788567518173
2,0,1,0,2,2,2.686893576185294
0,2,1,0,2,2,0.09311544024832927
1,2,1,0,2,2,0.6414703053298326
2,2,1,0,2,2,0.27054146036050036
1,1,2,1,0,1,1.490431945824432
2,1,2,1,0,1,1.490368234907767
3,1,2,1,0,1,1.9872678395102168
1,3,2,1,0,1,1.496327597931102
2,3,2,1,0,1,1.4962636349952816
3,3,2,1,0,1,1.9951288088468908
1,2,3,1,0,0,2.001495776851945
2,2,3,1,0,0,10.006673632935122
1,0,0,0,2,1,1.7681566349373201
2,0,0,0,2,1,2.215105613700818
1,2,0,0,2,1,2.2244680890619812
2,2,0,0,2,1,2.7867620176954517
1,2,2,3,1,1,2.001495697961724
2,2,2,3,1,1,3.002182803444117
1,0,2,1,2,1,3.507921506559352
2,0,2,1,2,1,1.5033055337226786
1,1,2,1,2,1,3.480969747155859
2,1,2,1,2,1,1.4917554665449864
1,2,0,2,1,1,2.0014957768517534
2,2,0,2,1,1,8.005428219722296
1,2,3,2,2,0,2.001495776851945
2,2,3,2,2,0,6.006191096098749
1,2,3,3,1,2,3.002182803444117
2,2,3,3,1,2,8.005428219722296
0,0,3,1,2,1,0.45037849466673147
1,0,3,1,2,1,2.255604144154322
2,0,3,1,2,1,2.259934827119157
0,2,3,1,2,1,0.5482074713223055
1,2,3,1,2,1,2.7455552581078746
2,2,3,1,2,1,2.7508266304876945
1,2,2,1,1,0,1.0007825707091749
2,2,2,1,1,0,9.006053711455737
0,0,1,1,2,2,0.22023643564391693
1,0,1,1,2,2,1.1117350880233066
2,0,1,1,2,2,0.6602386421455949
0,2,1,1,2,2,0.11080174715941955
1,2,1,1,2,2,0.5593179428792479
2,2,1,1,2,2,0.33216844832239417
0,1,1,1,2,2,0.66900207987137
1,1,1,1,2,2,3.3770664875637966
2,1,1,1,2,2,2.005576522864745
