doors,class,buying,maint,safety,persons,repaired_weights
2,0,2,2,2,1,2.995709697872282
1,0,2,2,2,1,5.00419626189939
0,0,2,2,2,1,1.0009537404737057
2,2,2,0,2,0,3.0025944427389097
1,2,2,0,2,0,4.003401673877489
3,2,2,0,2,0,1.0009197913444987
2,0,1,0,2,2,1.7956414658037938
1,0,1,0,2,2,7.298807361444778
0,0,1,0,2,2,0.9245533259666245
2,2,1,0,2,2,0.17838249130856773
1,2,1,0,2,2,0.725077620176821
0,2,1,0,2,2,0.09184691308057023
2,1,2,1,0,1,1.4964697197444388
1,1,2,1,0,1,1.9954036077284922
3,1,2,1,0,1,1.4965336865580494
2,3,2,1,0,1,1.4905735186944444
1,3,2,1,0,1,1.987541570366948
3,3,2,1,0,1,1.4906372334740925
2,2,3,1,0,0,9.007288561510302
1,2,3,1,0,0,3.0025944427389097
2,0,0,0,2,1,1.7756422089395114
1,0,0,0,2,1,2.2145983632481463
2,2,0,0,2,1,2.2210692699959167
1,2,0,0,2,1,2.7701393587232954
2,2,2,3,1,1,4.003401673877489
1,2,2,3,1,1,1.0009197913444987
2,0,2,1,2,1,1.5010136229793374
1,0,2,1,2,1,3.5026243441687352
2,1,2,1,2,1,1.4894801030909073
1,1,2,1,2,1,3.4757108059324966
2,2,0,2,1,1,5.004196507201179
1,2,0,2,1,1,5.004196260583206
2,2,3,2,2,0,4.003472892583785
1,2,3,2,2,0,4.003401673838632
2,2,3,3,1,2,10.008045681323633
1,2,3,3,1,2,1.0009197913444987
2,0,3,1,2,1,1.8124702729811015
1,0,3,1,2,1,2.2612586672859183
0,0,3,1,2,1,0.9029790777851929
2,2,3,1,2,1,2.190562346906722
1,2,3,1,2,1,2.7329706682723924
0,2,3,1,2,1,1.091345881545073
2,2,2,1,1,0,7.005756908958714
1,2,2,1,1,0,3.0025944427389097
2,0,1,1,2,2,0.6597414314574994
1,0,1,1,2,2,1.1095645640191114
0,0,1,1,2,2,0.21980310017259083
2,2,1,1,2,2,0.3319010262379504
1,2,1,1,2,2,0.5581968933823597
0,2,1,1,2,2,0.11057797955238098
2,1,1,1,2,2,2.00527500765421
1,1,1,1,2,2,3.3725062327688566
0,1,1,1,2,2,0.668088500076875
2,0,1,3,2,1,1.9943984595695712
1,0,1,3,2,1,2.4927607263357583
0,0,1,3,2,1,1.4958153908986258
2,2,1,3,2,1,2.001038089844218
1,2,1,3,2,1,2.501059474014094
0,2,1,3,2,1,1.500795168689287
2,0,0,1,0,2,1.8029477336628383
1,0,0,1,0,2,6.412449275247783
0,0,0,1,0,2,1.8456228402349617
2,2,0,1,0,2,0.17704329719604808
1,2,0,1,0,2,0.6296805734273051
0,2,0,1,0,2,0.18123384661390177
2,0,2,0,2,2,2.0840558183975464
1,0,2,0,2,2,4.200721745948756
0,0,2,0,2,2,0.7022095875819216
2,2,2,0,2,2,0.8940692069191385
1,2,2,0,2,2,1.8021282955732967
0,2,2,0,2,2,0.30125103345030596
2,2,3,0,2,2,9.007288561510302
1,2,3,0,2,2,2.0017690995834934
2,2,3,2,1,2,5.004196261904319
1,2,3,2,1,2,5.004195513813752
2,0,3,2,2,1,1.1944498476601788
1,0,3,2,2,1,3.5970030990596746
0,0,3,2,2,1,1.2039156437605474
2,2,3,2,2,1,0.7962689084429171
1,2,3,2,2,1,2.3979087418067113
0,2,3,2,2,1,0.8025791935864488
2,0,1,3,2,2,2.1306451574834506
1,0,1,3,2,2,2.1486852540960193
0,0,1,3,2,2,0.7165574401441821
2,2,1,3,2,2,0.8534586879963152
1,2,1,3,2,2,0.8606848922904526
0,2,1,3,2,2,0.28702675834664504
2,2,0,3,2,0,7.005756908958714
1,2,0,3,2,0,5.00419626189939
2,0,0,2,2,1,1.0892280315355227
1,0,0,2,2,1,3.273069324055815
0,0,0,2,2,1,1.639703548467647
2,2,0,2,2,1,0.9042829534761245
1,2,0,2,2,1,2.717319706798941
0,2,0,2,2,1,1.3612906799169613
2,2,1,3,1,1,7.005767316996103
1,2,1,3,1,1,5.004196261898556
2,2,0,1,1,2,9.0072885615103
1,2,0,1,1,2,3.0025933968832788
2,0,2,3,0,1,1.9989014201357063
1,0,2,3,0,1,5.00419626189939
0,0,2,3,0,1,2.002187424567692
2,2,2,0,1,1,9.007288561510302
3,2,2,0,1,1,1.0009197913444978
2,2,1,2,2,0,5.00419626189939
1,2,1,2,2,0,3.0025944427389097
2,2,3,2,1,0,7.005756908958714
1,2,3,2,1,0,3.0025944427389097
2,0,0,2,0,1,2.001770208611786
1,0,0,2,0,1,8.00652587067916
0,0,0,2,0,1,1.0009197913444985
2,0,2,3,2,2,1.6545257728661258
1,0,2,3,2,2,2.763166910336909
0,0,2,3,2,2,0.5539289999200437
2,2,2,3,2,2,1.335030111942479
1,2,2,3,2,2,2.229588133421795
0,2,2,3,2,2,0.446963055456301
2,0,2,1,2,2,0.7182008726996557
1,0,2,1,2,2,3.242477665006051
2,2,2,1,2,2,0.1796647835746075
1,2,2,1,2,2,0.8111366472432999
2,1,2,1,2,2,1.0914522861086906
1,1,2,1,2,2,4.927604232537881
2,2,1,1,1,1,3.0025944427389097
1,2,1,1,1,1,5.003360153137954
2,0,2,3,0,2,4.410501664523243
1,0,2,3,0,2,3.5828192664558283
2,2,2,3,0,2,0.550460477576175
1,2,2,3,0,2,0.44716010887065
2,2,1,3,1,2,7.005756908958714
1,2,1,3,1,2,2.0017678855638334
2,2,2,0,0,0,8.00652587067916
1,2,2,0,0,0,1.0009197913444703
3,2,2,0,0,0,1.0009197913444978
2,0,2,0,0,1,0.9991779688516234
1,0,2,0,0,1,9.007288561510302
0,0,2,0,0,1,1.0027497691176797
2,2,2,1,1,1,6.00498077467762
1,2,2,1,1,1,4.003381352606106
2,2,0,3,1,1,7.005756908958714
1,2,0,3,1,1,2.001770208611786
2,2,1,2,0,0,8.00652587067916
1,2,1,2,0,0,2.001719589848805
2,0,1,2,2,2,1.8085730848513069
1,0,1,2,2,2,2.1744460897759414
2,2,1,2,2,2,0.4522449141783315
1,2,1,2,2,2,0.5437337277066571
2,1,1,2,2,2,2.7179407063886853
1,1,1,2,2,2,3.2677781123429885
2,2,3,0,1,2,7.005756908958714
1,2,3,0,1,2,4.003401673877489
2,2,3,0,0,1,7.005756908958714
1,2,3,0,0,1,4.003401673877489
2,2,2,2,1,0,5.00419626189939
1,2,2,2,1,0,2.001770208611786
2,2,3,3,2,1,7.005845209283119
1,2,3,3,2,1,2.0017702085922195
3,2,3,3,2,1,1.000919791344499
2,2,1,2,1,0,4.003401673877489
1,2,1,2,1,0,6.004980774677628
2,0,1,0,0,2,0.7914779817377505
1,0,1,0,0,2,1.5765645323937632
3,0,1,0,0,2,1.5848558270119786
2,2,1,0,0,2,0.19915507717575123
1,2,1,0,0,2,0.39670191510831815
3,2,1,0,0,2,0.3987882061456912
2,3,1,0,0,2,0.9987703005313661
1,3,1,0,0,2,1.9894752199787038
3,3,1,0,0,2,1.9999380490260101
1,0,1,2,2,1,4.34881869113525
0,0,1,2,2,1,0.6243694043862542
1,1,1,2,2,1,2.647893213294019
0,1,1,2,2,1,0.38016381594221177
2,2,1,1,1,2,4.003401652899804
1,2,1,1,1,2,7.002979307582057
3,2,1,1,1,2,1.0004437174378067
1,0,0,0,0,1,5.00419626189939
0,0,0,0,0,1,4.003401673877489
2,2,0,3,0,0,5.00419626189939
1,2,0,3,0,0,3.0025944427389097
3,2,0,3,0,0,1.0009197913444987
2,0,3,1,0,1,2.0016704781828456
1,0,3,1,0,1,5.00419626189939
0,0,3,1,0,1,2.0055049739777253
2,0,3,1,0,2,3.548087567025049
1,0,3,1,0,2,4.505383170064476
0,0,3,1,0,2,0.9162444127333284
2,2,3,1,0,2,0.3950095262645675
1,2,3,1,0,2,0.5015854986746329
0,2,3,1,0,2,0.10200573254729758
1,2,1,1,0,2,0.3578783749824716
3,2,1,1,0,2,0.6353995313194152
1,1,1,1,0,2,1.0677229445495544
3,1,1,1,0,2,1.8957017410705561
1,3,1,1,0,2,2.5185697323856555
3,3,1,1,0,2,4.471625388461907
2,2,0,3,1,2,8.00652587067916
1,2,0,3,1,2,3.0025944427389097
2,2,3,3,0,0,9.007288561510302
3,2,3,3,0,0,1.0009197913444987
2,2,2,1,1,2,5.00419626189939
1,2,2,1,1,2,5.004192363693503
2,2,2,2,1,1,5.00419626189939
1,2,2,2,1,1,4.003398741219059
2,2,2,1,0,2,0.44474290734648003
1,2,2,1,0,2,0.22120946646119907
3,2,2,1,0,2,0.3347773225858514
2,1,2,1,0,2,1.3262334354754424
1,1,2,1,0,2,0.65965164552016
3,1,2,1,0,2,0.9983135679472643
2,3,2,1,0,2,2.2204959526719703
1,3,2,1,0,2,1.1044464495240387
3,3,2,1,0,2,1.6714638447715877
2,0,0,2,0,2,3.657575806509145
1,0,0,2,0,2,6.300978762844775
2,2,0,2,0,2,0.3665643657001079
1,2,0,2,0,2,0.6314877409735707
2,2,3,3,1,1,6.004980774677628
1,2,3,3,1,1,2.001770208611786
2,2,1,0,1,1,4.003401673877378
1,2,1,0,1,1,2.001412287869002
2,2,2,0,1,0,4.003401673877489
1,2,2,0,1,0,4.003401673877489
2,0,0,0,0,2,3.540677205728034
1,0,0,0,0,2,3.5967593560879356
0,0,0,0,0,2,1.8166535520210139
2,2,0,0,0,2,0.39402193803003477
1,2,0,0,0,2,0.4002630033092845
0,2,0,0,0,2,0.20216509772154828
2,0,0,0,2,2,3.266917367045288
1,0,0,0,2,2,1.6365411173461746
0,0,0,0,2,2,0.5443872689572643
3,0,0,0,2,2,0.541871193751774
2,2,0,0,2,2,2.7204392889759608
1,2,0,0,2,2,1.3627864599709154
0,2,0,0,2,2,0.45332414276186844
3,2,0,0,2,2,0.4512289474832609
2,0,0,1,0,1,2.0017692391259843
1,0,0,1,0,1,4.003401673877489
0,0,0,1,0,1,3.0025944427747175
2,2,1,2,1,1,6.004980774677626
1,2,1,2,1,1,3.0025268149242823
3,2,1,2,1,1,1.0008911427085072
2,2,2,1,2,0,6.004980774677628
1,2,2,1,2,0,3.0025944427389093
2,2,3,1,1,0,8.006525870679159
1,2,3,1,1,0,4.003401673877489
2,0,2,0,0,2,3.5481222201869564
1,0,2,0,0,2,3.604430276995472
0,0,2,0,0,2,1.8326255854556
2,2,2,0,0,2,0.39399877954918733
1,2,2,0,0,2,0.40025146879848056
0,2,2,0,0,2,0.20350264146258054
2,2,3,3,1,0,7.0057569089587135
1,2,3,3,1,0,2.001770208611786
2,2,2,1,0,0,5.004196261899384
1,2,2,1,0,0,3.0025774223661146
2,2,1,1,2,0,6.004980774677628
1,2,1,1,2,0,4.003401673877489
2,2,0,0,1,1,6.004980774677628
1,2,0,0,1,1,2.001770207225709
2,0,3,2,0,2,1.7771720530801327
1,0,3,2,0,2,5.41599409023701
0,0,3,2,0,2,1.83509825043636
2,2,3,2,0,2,0.19644845550225531
1,2,3,2,0,2,0.5986835501899651
0,2,3,2,0,2,0.20285161268899313
2,1,1,2,0,1,1.6289959136604517
1,1,1,2,0,1,2.1759742296314255
3,1,1,2,0,1,2.1681673518742426
2,3,1,2,0,1,1.3574806856163637
1,3,1,2,0,1,1.8132906070256145
3,3,1,2,0,1,1.806784951804829
2,0,1,1,2,1,1.491373235357977
1,0,1,1,2,1,2.486098327547685
2,1,1,1,2,1,1.4987939161714388
1,1,1,1,2,1,2.4984684986907824
2,0,1,0,2,1,1.0009196686969524
1,0,1,0,2,1,6.004980774677626
0,0,1,0,2,1,1.0012184642151796
2,2,3,3,0,2,5.004196261904319
1,2,3,3,0,2,4.003401068982686
2,0,2,2,2,2,0.8733376991060501
1,0,2,2,2,2,4.3399743547555225
0,0,2,2,2,2,1.7618404738551934
2,2,2,2,2,2,0.1252896153722036
1,2,2,2,2,2,0.6226156482070271
0,2,2,2,2,2,0.25275482272487293
2,0,1,3,0,2,2.589958770277783
1,0,1,3,0,2,2.6285502154446725
0,0,1,3,0,2,1.7807547228435272
2,2,1,3,0,2,0.36883133926221023
1,2,1,3,0,2,0.37432707709723434
0,2,1,3,0,2,0.25359405595998735
2,2,0,1,1,1,7.005756908958714
1,2,0,1,1,1,3.0025938077277643
2,2,1,3,2,0,2.0017775777349636
1,2,1,3,2,0,5.004196261898556
2,0,2,2,0,2,1.4342096774295363
0,0,2,2,0,2,0.7128888658053125
3,0,2,2,0,2,1.7978979407797973
2,2,2,2,0,2,0.36457438089954247
0,2,2,2,0,2,0.18121549518962715
3,2,2,2,0,2,0.45702350151138227
2,3,2,2,0,2,2.191287114731283
0,3,2,2,0,2,1.0892020953828279
3,3,2,2,0,2,2.746955799582685
2,2,2,2,0,0,5.00419626189939
1,2,2,2,0,0,2.0017687413732093
2,2,1,2,0,2,0.09051331090365801
1,2,1,2,0,2,0.3608731833743214
3,2,1,2,0,2,0.5452810823425802
2,1,1,2,0,2,0.36086704404808806
1,1,1,2,0,2,1.438763400215559
3,1,1,2,0,2,2.1739782844730366
2,3,1,2,0,2,0.5452817275168342
1,3,1,2,0,2,2.1740178420199268
3,3,1,2,0,2,3.28495121428593
2,2,3,0,0,2,5.00419626189939
1,2,3,0,0,2,5.004195661502071
3,2,3,0,0,2,2.001770208611786
2,2,1,1,0,0,8.006525870679159
1,2,1,1,0,0,3.002071365708107
2,0,1,3,0,1,2.0015967958573135
1,0,1,3,0,1,4.003401673877489
0,0,1,3,0,1,2.00551371120138
2,2,3,1,2,0,9.007311829110137
1,2,3,1,2,0,1.0009196073385656
3,2,3,1,2,0,1.0009197913444987
2,2,2,3,1,0,5.00419626189939
1,2,2,3,1,0,2.001770208611786
3,2,2,3,1,0,1.0009197913444987
2,2,0,2,1,0,9.007288561510302
1,2,0,2,1,0,2.001770208611786
2,2,0,2,1,2,9.007285789252403
1,2,0,2,1,2,2.001770208611786
3,2,0,2,1,2,1.0009197913444987
2,2,1,3,1,0,8.00652587067916
1,2,1,3,1,0,3.0025944427389097
2,2,2,2,2,0,9.007288561510302
2,2,2,2,1,2,9.007288550540393
1,2,2,2,1,2,2.0015972698181472
2,2,1,2,1,2,6.00498076557437
1,2,1,2,1,2,2.0017681257709534
3,2,1,2,1,2,1.000918731862238
2,0,2,2,0,1,0.4409833207734614
1,0,2,2,0,1,1.759796292728007
3,0,2,2,0,1,1.767716616052603
2,3,2,2,0,1,0.5542556701071293
1,3,2,2,0,1,2.211823049831553
3,3,2,2,0,1,2.2217778120752576
2,2,3,1,1,2,5.00419626189939
1,2,3,1,1,2,6.0049802874290314
2,2,1,0,0,0,9.007288561510052
1,2,1,0,0,0,2.001412287869002
2,2,1,0,1,2,6.004980774677628
1,2,1,0,1,2,1.0009186526719933
3,2,1,0,1,2,1.000919780489726
2,2,3,3,2,0,6.004980774677628
1,2,3,3,2,0,1.0009197913444987
2,2,2,3,1,2,3.0025950134322392
1,2,2,3,1,2,6.004980161308864
2,2,3,3,2,2,5.004196911386888
1,2,3,3,2,2,4.003401673876691
2,0,0,2,2,2,1.7960684222460832
1,0,0,2,2,2,4.207109135378753
2,2,0,2,2,2,1.1938129950977505
1,2,0,2,2,2,2.796386538174698
2,2,0,1,2,0,6.004980774677628
1,2,0,1,2,0,2.0017697851115406
2,0,3,2,2,2,2.985337594217283
1,0,3,2,2,2,2.997051666357827
2,2,3,2,2,2,1.9988308020630212
1,2,3,2,2,2,2.006673951279198
2,2,0,1,1,0,9.007288561510302
1,2,0,1,1,0,2.001770208611786
2,2,0,0,1,0,8.00652587067916
1,2,0,0,1,0,3.0025944427389097
2,2,0,0,2,0,7.005756908958714
1,2,0,0,2,0,2.001770208611786
3,2,0,0,2,0,1.0009197913444987
2,2,0,3,1,0,7.005756908958714
1,2,0,3,1,0,1.0009197913444985
3,2,0,3,1,0,1.000919791344499
2,2,3,2,0,0,7.005756908958714
1,2,3,2,0,0,3.0025944427389097
2,2,3,0,2,0,7.005756908958714
1,2,3,0,2,0,3.0025944427389097
2,2,2,3,0,0,7.005756908958714
1,2,2,3,0,0,2.001770208611786
3,2,2,3,0,0,2.001770208611786
2,0,2,3,2,1,3.309158255974003
1,0,2,3,2,1,1.6581786715314657
2,2,2,3,2,1,2.675731360451612
1,2,2,3,2,1,1.3407762123914546
2,2,0,2,2,0,7.005757175968856
1,2,0,2,2,0,3.0025944419411315
3,2,0,2,2,0,1.000919791344499
2,2,1,1,1,0,5.0041962618993905
1,2,1,1,1,0,3.0025944427389097
