doors,class,buying,maint,safety,persons,repaired_weights
0,0,2,2,2,1,2.002173528774952
1,0,2,2,2,1,4.002517071226073
2,0,2,2,2,1,2.9990234378807297
1,2,2,0,2,0,2.001327891957522
2,2,2,0,2,0,5.003090520921568
3,2,2,0,2,0,1.0006986253528232
1,0,1,0,2,2,6.410493725717772
2,0,1,0,2,2,3.6049559792759887
1,2,1,0,2,2,0.6395822826056409
2,2,1,0,2,2,0.35967057649058515
1,1,2,1,0,1,1.4973223586236004
2,1,2,1,0,1,1.9962583317995743
3,1,2,1,0,1,1.4973313630994551
1,3,2,1,0,1,1.4973379794250945
2,3,2,1,0,1,1.9962791577459391
3,3,2,1,0,1,1.497346983994888
1,2,3,1,0,0,2.001327891957522
2,2,3,1,0,0,10.005834276007258
1,0,0,0,2,1,1.3307260212697343
2,0,0,0,2,1,2.6670566668864812
1,2,0,0,2,1,1.6618590468044152
2,2,0,0,2,1,3.3307173523038225
1,2,2,3,1,1,2.001327891957522
2,2,2,3,1,1,3.001930981207556
1,0,2,1,2,1,3.000323175710697
2,0,2,1,2,1,1.9975792103411891
1,1,2,1,2,1,3.003538683461033
2,1,2,1,2,1,1.9997200568622446
1,2,0,2,1,1,3.001930981207554
2,2,0,2,1,1,7.004208897631927
1,2,3,2,2,0,2.0013278859495247
2,2,3,2,2,0,6.0056175806409895
1,2,3,3,1,2,2.001327891957522
2,2,3,3,1,2,9.005298286241253
0,0,3,1,2,1,0.9007095199453283
1,0,3,1,2,1,1.8044982116182133
2,0,3,1,2,1,2.259870970006389
0,2,3,1,2,1,1.0925559901324697
1,2,3,1,2,1,2.1888469996480953
2,2,3,1,2,1,2.7412118008443183
1,2,2,1,1,0,3.001930981207556
2,2,2,1,1,0,7.004208897631927
1,0,1,1,2,2,1.1120397755566045
2,0,1,1,2,2,0.8837676662071174
1,2,1,1,2,2,0.5560470783449365
2,2,1,1,2,2,0.4419054421719981
1,1,1,1,2,2,3.3432487676899747
2,1,1,1,2,2,2.656968955532468
0,0,1,3,2,1,0.9957266396008787
1,0,1,3,2,1,3.4845233767862447
2,0,1,3,2,1,1.4935927800701703
0,2,1,3,2,1,0.9989208197232006
1,2,1,3,2,1,3.495701339555583
2,2,1,3,2,1,1.4983840593020448
0,0,0,1,0,2,1.8468719118022072
1,0,0,1,0,2,7.321204223384277
2,0,0,1,0,2,0.9005891523618156
0,2,0,1,0,2,0.1817155640390494
1,2,0,1,0,2,0.7203405641700087
2,2,0,1,0,2,0.0886098622991041
0,0,2,0,2,2,0.7026907633297527
1,0,2,0,2,2,2.7885996124009
2,0,2,0,2,2,3.4588800688674297
0,2,2,0,2,2,0.30576262887011474
1,2,2,0,2,2,1.2134065122950224
2,2,2,0,2,2,1.5050664075785622
1,2,3,0,2,2,3.0019298123474885
2,2,3,0,2,2,8.006646846443509
1,2,3,2,1,2,4.002516910317582
2,2,3,2,1,2,6.003653897599656
0,0,3,2,2,1,0.6007662335699364
1,0,3,2,2,1,3.589802788608159
2,0,3,2,2,1,1.7881102607497146
0,2,3,2,2,1,0.40363404507847844
1,2,3,2,2,1,2.411864282034813
2,2,3,2,2,1,1.2013694133638766
0,0,1,3,2,2,0.7188042369373868
1,0,1,3,2,2,2.8587637491477285
2,0,1,3,2,2,1.4174409025368517
0,2,1,3,2,2,0.2881140295245855
1,2,1,3,2,2,1.1458612803050428
2,2,1,3,2,2,0.5681444113112969
1,2,0,3,2,0,3.001930981207556
2,2,0,3,2,0,9.005298286241251
0,0,0,2,2,1,0.5467460940168523
1,0,0,2,2,1,2.7282331781728755
2,0,0,2,2,1,2.1842493513936927
3,0,0,2,2,1,0.545132125382379
0,2,0,2,2,1,0.4523971924452426
1,2,0,2,2,1,2.2574373070936424
2,2,0,2,2,1,1.8073257129485618
3,2,0,2,2,1,0.4510617373099968
1,2,1,3,1,1,5.0030905125183525
2,2,1,3,1,1,7.0042088977876
1,2,0,1,1,2,3.0019308798577047
2,2,0,1,1,2,9.005298286241253
0,0,2,3,0,1,3.0019310421811456
1,0,2,3,0,1,1.0006986253528234
2,0,2,3,0,1,5.002273102019803
1,2,2,0,1,1,1.0006986253528232
2,2,2,0,1,1,8.004756726688425
3,2,2,0,1,1,1.0006986253528232
1,2,1,2,2,0,1.0006986253528232
2,2,1,2,2,0,7.004208897631927
1,2,3,2,1,0,2.001327891957522
2,2,3,2,1,0,8.004756726688425
0,0,0,2,0,1,1.0006986253528232
1,0,0,2,0,1,8.004756726688425
2,0,0,2,0,1,2.001327891957522
