doors,class,buying,maint,safety,persons,repaired_weights
0,0,2,2,2,1,2.0045754069236463
1,0,2,2,2,1,4.0023536604722185
2,0,2,2,2,1,3.0016579208135115
1,2,2,0,2,0,2.001246183748983
2,2,2,0,2,0,6.003408786437896
0,0,1,0,2,2,0.9140503111198729
1,0,1,0,2,2,5.3967808627151355
2,0,1,0,2,2,3.654872649175891
0,2,1,0,2,2,0.0918296237602621
1,2,1,0,2,2,0.542184987096099
2,2,1,0,2,2,0.36718501835450823
1,1,2,1,0,1,2.0087577195496387
2,1,2,1,0,1,2.5106174033539967
3,1,2,1,0,1,0.5022014795033156
1,3,2,1,0,1,1.985242020388981
2,3,2,1,0,1,2.4812266396047375
3,3,2,1,0,1,0.4963224136532613
1,2,3,1,0,0,4.0023536604722185
2,2,3,1,0,0,8.00442991650677
1,0,0,0,2,1,1.776070937085346
2,0,0,0,2,1,2.2248555503621747
1,2,0,0,2,1,2.2202498149220604
2,2,0,0,2,1,2.7812712999101157
1,2,2,3,1,1,2.0012460661957974
2,2,2,3,1,1,3.0018084213793466
1,0,2,1,2,1,1.9909271095661059
2,0,2,1,2,1,2.986274494865047
1,1,2,1,2,1,1.9987522270655431
2,1,2,1,2,1,2.998011714522971
1,2,0,2,1,1,4.0023536604722185
2,2,0,2,1,1,6.003408786437896
1,2,3,2,2,0,3.0018078018757754
2,2,3,2,2,0,5.010451894758292
1,2,3,3,1,2,2.0012461837489837
2,2,3,3,1,2,9.004930626952
1,0,3,1,2,1,2.268114051550482
2,0,3,1,2,1,2.726640054157747
1,2,3,1,2,1,2.7367111048892943
2,2,3,1,2,1,3.289969527832347
2,2,2,1,1,0,10.0054257678378
1,0,1,1,2,2,1.3351118767130965
2,0,1,1,2,2,0.6663590032497201
1,2,1,1,2,2,0.6651097278138813
2,2,1,1,2,2,0.3319585893946703
1,1,1,1,2,2,4.0047932566906965
2,1,1,1,2,2,1.9988063092656299
0,0,1,3,2,1,0.9937054078527956
1,0,1,3,2,1,2.484040680046555
2,0,1,3,2,1,2.4843300796636347
0,2,1,3,2,1,1.003506363886834
1,2,1,3,2,1,2.508540872255941
2,2,1,3,2,1,2.508833126232975
0,0,0,1,0,2,1.8457725585635014
1,0,0,1,0,2,3.665746302768452
2,0,0,1,0,2,4.509392381947315
0,2,0,1,0,2,0.1830384794884485
1,2,0,1,0,2,0.3635185853945804
2,2,0,1,0,2,0.44717986578519886
1,0,2,0,2,2,4.210483737067446
2,0,2,0,2,2,2.785045842990705
1,2,2,0,2,2,1.8025031581413269
2,2,2,0,2,2,1.1922748646110508
1,2,3,0,2,2,2.0012461837489837
2,2,3,0,2,2,9.004930626952
1,2,3,2,1,2,4.002352811872001
2,2,3,2,1,2,6.003408786437925
0,0,3,2,2,1,0.6006493726067962
1,0,3,2,2,1,2.9910595855307536
2,0,3,2,2,1,2.3837135869415325
0,2,3,2,2,1,0.40510081937087
1,2,3,2,2,1,2.0172845326166806
2,2,3,2,2,1,1.6076672535669676
0,0,1,3,2,2,0.7204433247993633
1,0,1,3,2,2,1.4241338496892881
2,0,1,3,2,2,2.8242023257577826
0,2,1,3,2,2,0.29022297912987766
1,2,1,3,2,2,0.573697269874256
2,2,1,3,2,2,1.1377000583289703
1,2,0,3,2,0,3.0018084213793466
2,2,0,3,2,0,9.004930626952
0,0,0,2,2,1,0.5466966542850402
1,0,0,2,2,1,1.6370207045176541
2,0,0,2,2,1,3.825522044827489
0,2,0,2,2,1,0.4530390071767287
1,2,0,2,2,1,1.3565735749239631
2,2,0,2,2,1,3.170150568029111
1,2,1,3,1,1,4.002353215922261
2,2,1,3,1,1,8.004432386191585
1,2,0,1,1,2,4.002353609290591
2,2,0,1,1,2,8.00442991650677
0,0,2,3,0,1,1.000657774685768
1,0,2,3,0,1,5.002886337463563
2,0,2,3,0,1,3.0018068861745935
1,2,2,0,1,1,4.0023536604722185
2,2,2,0,1,1,6.003408786437896
1,2,1,2,2,0,2.0012461837489837
2,2,1,2,2,0,6.003408786437896
1,2,3,2,1,0,2.001246183748983
2,2,3,2,1,0,8.00442991650677
1,0,0,2,0,1,6.003408786437896
2,0,0,2,0,1,5.002886259758136
0,0,2,3,2,2,1.1057625686070625
1,0,2,3,2,2,1.1032778275977284
2,0,2,3,2,2,2.752273579597094
0,2,2,3,2,2,0.896238907202599
1,2,2,3,2,2,0.8942249833910051
2,2,2,3,2,2,2.230763398337854
1,0,2,1,2,2,2.5504492375099286
2,0,2,1,2,2,1.4601605781793148
1,2,2,1,2,2,0.6377849088627973
2,2,2,1,2,2,0.36513895967142074
1,1,2,1,2,2,3.8055102317667457
2,1,2,1,2,2,2.1786969677973045
1,2,1,1,1,1,3.0018084003026573
2,2,1,1,1,1,5.002886259758136
0,0,2,3,0,2,0.9008973280046674
1,0,2,3,0,2,2.6849930676761873
2,0,2,3,0,2,4.407148128794736
