doors,class,buying,maint,safety,persons,repaired_weights
1,0,2,2,2,1,7.002165892218342
0,0,2,2,2,1,2.0007443810183387
1,2,2,0,2,0,7.002165892218342
2,2,2,0,2,0,1.0004067390400586
1,0,1,0,2,2,10.002915748891333
1,2,1,0,2,2,1.0004067390400586
1,1,2,1,0,1,3.5189087062897686
3,1,2,1,0,1,1.5080684725087903
1,3,2,1,0,1,3.4634884259102297
3,3,2,1,0,1,1.484317479074777
1,2,3,1,0,0,8.002421878946722
2,2,3,1,0,0,4.001349606896554
1,0,0,0,2,1,4.001349606896553
1,2,0,0,2,1,5.001631206790838
1,2,2,3,1,1,5.001631206790838
1,0,2,1,2,1,5.001631206790838
1,1,2,1,2,1,5.001631206790838
1,2,0,2,1,1,10.002915748891319
1,2,3,2,2,0,8.002421878946722
1,2,3,3,1,2,10.002915748891333
2,2,3,3,1,2,1.0004067390400586
1,0,3,1,2,1,4.543080544397507
2,0,3,1,2,1,0.4552280069814524
1,2,3,1,2,1,5.45237194855745
2,2,3,1,2,1,0.5463412746499198
1,2,2,1,1,0,7.002165892218339
2,2,2,1,1,0,3.00105537036621
1,0,1,1,2,2,2.000744139562728
1,2,1,1,2,2,1.0004067074015297
1,1,1,1,2,2,6.001902736605836
1,0,1,3,2,1,3.9912370888888358
0,0,1,3,2,1,0.9979855262444469
2,0,1,3,2,1,0.9979854916805442
1,2,1,3,2,1,3.991236658803809
0,2,1,3,2,1,0.9979854187041975
2,2,1,3,2,1,0.9979853841402984
1,0,0,1,0,2,8.159390738463285
0,0,0,1,0,2,1.8426115741685027
1,2,0,1,0,2,0.8171507615368137
0,2,0,1,0,2,0.1845347893379496
1,0,2,0,2,2,7.002165892218342
1,2,2,0,2,2,3.00105537036621
1,2,3,0,2,2,10.002915748891333
2,2,3,0,2,2,1.0004067390400584
1,2,3,2,1,2,8.002421878946722
2,2,3,2,1,2,2.00079545670526
1,0,3,2,2,1,4.197519212183597
0,0,3,2,2,1,1.2042454065965682
2,0,3,2,2,1,0.5974041334685747
1,2,3,2,2,1,2.787456916684618
0,2,3,2,2,1,0.7997062117690819
2,2,3,2,2,1,0.3967196336015538
1,0,1,3,2,2,4.287720387280062
2,0,1,3,2,2,0.7086879193930099
1,2,1,3,2,2,1.707344568471917
2,2,1,3,2,2,0.2821952834207253
1,2,0,3,2,0,12.003389479375336
1,0,0,2,2,1,3.820556142558891
0,0,0,2,2,1,1.640594043878852
2,0,0,2,2,1,0.5449198533828272
1,2,0,2,2,1,3.1613507308324356
0,2,0,2,2,1,1.3575230898562314
2,2,0,2,2,1,0.45089843270385893
1,2,1,3,1,1,11.003154890435841
2,2,1,3,1,1,1.000407205352006
1,2,0,1,1,2,10.00291574889133
2,2,0,1,1,2,2.000745128050314
1,0,2,3,0,1,7.002165892218342
0,0,2,3,0,1,2.0011746659675143
1,2,2,0,1,1,6.001902736605836
2,2,2,0,1,1,4.001349606896554
1,2,1,2,2,0,7.002165892218342
2,2,1,2,2,0,1.0004067390400586
1,2,3,2,1,0,8.002421878946722
2,2,3,2,1,0,2.000744139562728
1,0,0,2,0,1,9.002671598000136
0,0,0,2,0,1,2.000744139562728
1,0,2,3,2,2,4.441929367675146
0,0,2,3,2,2,0.556577328610394
1,2,2,3,2,2,3.5529128397201064
0,2,2,3,2,2,0.4451828413813727
1,0,2,1,2,2,4.001349606896554
1,2,2,1,2,2,1.0004067390400586
1,1,2,1,2,2,6.001902736605836
1,2,1,1,1,1,7.002165892218338
2,2,1,1,1,1,1.000406175528494
1,0,2,3,0,2,6.234079870251055
0,0,2,3,0,2,0.9024748811926647
2,0,2,3,0,2,0.8771040886284257
1,2,2,3,0,2,0.7764318961971551
0,2,2,3,0,2,0.11239995281717564
2,2,2,3,0,2,0.10924011319550529
1,2,1,3,1,2,8.002421878946722
2,2,1,3,1,2,1.0004067390400584
1,2,2,0,0,0,7.002165892218342
2,2,2,0,0,0,3.00105537036621
1,0,2,0,0,1,11.003154890435841
1,2,2,1,1,1,9.00267159800013
2,2,2,1,1,1,1.0004061354712352
1,2,0,3,1,1,7.002165892218342
2,2,0,3,1,1,2.0007441395627286
1,2,1,2,0,0,8.002421878946722
2,2,1,2,0,0,2.0007435720968356
1,0,1,2,2,2,3.6404393942985434
2,0,1,2,2,2,0.35826662511306046
1,2,1,2,2,2,0.8978429950089591
2,2,1,2,2,2,0.08835943820601429
1,1,1,2,2,2,5.474043919674691
2,1,1,2,2,2,0.538717179001522
1,2,3,0,1,2,10.002915748891333
2,2,3,0,1,2,1.0004067390400586
1,2,3,0,0,1,9.002671598000136
2,2,3,0,0,1,2.000744139562728
1,2,2,2,1,0,5.001631206790838
2,2,2,2,1,0,2.000744139562728
1,2,3,3,2,1,9.002671598000136
2,2,3,3,2,1,1.0004069924758991
1,2,1,2,1,0,9.002671598000136
2,2,1,2,1,0,1.0004067390400584
1,0,1,0,0,2,3.2123415540565157
2,0,1,0,0,2,0.40206885587371255
3,0,1,0,0,2,0.40320398856735057
1,2,1,0,0,2,0.802178788709536
2,2,1,0,0,2,0.10040374049743071
3,2,1,0,0,2,0.10068720330917852
1,3,1,0,0,2,3.958939434535378
2,3,1,0,0,2,0.4955158790343741
3,3,1,0,0,2,0.496914834129482
1,0,1,2,2,1,5.00163120678892
1,1,1,2,2,1,3.00105537036621
1,2,1,1,1,2,10.002915748891333
2,2,1,1,1,2,2.000742327672639
1,0,0,0,0,1,7.002165892218342
0,0,0,0,0,1,2.001401611243989
1,2,0,3,0,0,7.002165892218339
2,2,0,3,0,0,2.000744139562728
1,0,3,1,0,1,8.002421878946722
0,0,3,1,0,1,1.0004067390400584
1,0,3,1,0,2,9.002671598000136
1,2,3,1,0,2,1.0004067390400577
1,2,1,1,0,2,0.7241090631679474
3,2,1,1,0,2,0.27547919336091076
1,1,1,1,0,2,2.191707691537369
3,1,1,1,0,2,0.8338106752954447
1,3,1,1,0,2,5.023147652675423
3,3,1,1,0,2,1.9110003366589958
1,2,0,3,1,2,7.002165892218342
2,2,0,3,1,2,4.001349606896554
1,2,3,3,0,0,7.002165892218342
2,2,3,3,0,0,3.00105537036621
1,2,2,1,1,2,7.0021658922183345
2,2,2,1,1,2,3.0010531877634468
1,2,2,2,1,1,8.002421878946722
2,2,2,2,1,1,1.0004067390400586
1,2,2,1,0,2,0.6641408355647999
3,2,2,1,0,2,0.3350059278724208
1,1,2,1,0,2,2.0054451532023427
3,1,2,1,0,2,1.0115866671177596
1,3,2,1,0,2,3.2986942973090145
3,3,2,1,0,2,1.6639274151809735
1,0,0,2,0,2,10.002915748891333
1,2,0,2,0,2,1.0004067390400586
1,2,3,3,1,1,8.002421878946722
1,2,1,0,1,1,6.001902736605836
1,2,2,0,1,0,7.002165892218342
2,2,2,0,1,0,1.0004067390400586
1,0,0,0,0,2,7.215217311075813
0,0,0,0,0,2,0.9146665797977308
2,0,0,0,0,2,0.8878653468380853
1,2,0,0,0,2,0.7972969857102635
0,2,0,0,0,2,0.10107261854513869
2,2,0,0,0,2,0.09811102482858605
1,0,0,0,2,2,4.904025835294734
0,0,0,0,2,2,0.5459961331157406
2,0,0,0,2,2,0.5440446331814955
1,2,0,0,2,2,4.0866275089246065
0,2,0,0,2,2,0.4549900209127153
2,2,0,0,2,2,0.4533637951172569
1,0,0,1,0,1,9.002671598000136
1,2,1,2,1,1,8.002421878946722
2,2,1,2,1,1,2.0007435720968356
1,2,2,1,2,0,8.002421878946722
2,2,2,1,2,0,1.0004067390400586
1,2,3,1,1,0,9.002671598000136
2,2,3,1,1,0,3.00105537036621
1,0,2,0,0,2,7.178493432025149
0,0,2,0,0,2,1.8231123642024742
1,2,2,0,0,2,0.7982372799632125
0,2,2,0,0,2,0.2027272530717816
1,2,3,3,1,0,7.002165892218342
2,2,3,3,1,0,2.000744139562728
1,2,2,1,0,0,5.001631206790836
2,2,2,1,0,0,3.001053560254666
1,2,1,1,2,0,8.002421878946722
2,2,1,1,2,0,2.000744139562728
1,2,0,0,1,1,8.002421878946722
1,0,3,2,0,2,7.178486170643455
0,0,3,2,0,2,1.8231196363799247
1,2,3,2,0,2,0.7966145509529748
0,2,3,2,0,2,0.20231614242117613
1,1,1,2,0,1,5.532041498295142
3,1,1,2,0,1,0.5512130789966898
1,3,1,2,0,1,4.463385004878926
3,3,1,2,0,1,0.44473205633854584
1,0,1,1,2,1,4.001349606896554
1,1,1,1,2,1,4.001349606896554
1,0,1,0,2,1,7.002165892218342
0,0,1,0,2,1,1.0004067390400586
1,2,3,3,0,2,7.002165808961935
2,2,3,3,0,2,2.0007450787530776
1,0,2,2,2,2,7.002165892218342
1,2,2,2,2,2,1.0004067074015301
1,0,1,3,0,2,7.002165892218342
1,2,1,3,0,2,1.0004067271302457
1,2,0,1,1,1,9.002671598000136
2,2,0,1,1,1,1.0004067390400586
1,2,1,3,2,0,7.002165892218342
1,0,2,2,0,2,3.2777584987235895
3,0,2,2,0,2,0.7337976147166378
1,2,2,2,0,2,0.8198195981483591
3,2,2,2,0,2,0.1835344690139569
1,3,2,2,0,2,4.857646556813371
