doors,class,buying,maint,safety,persons,repaired_weights
1,0,2,2,2,1,6.002170311434139
2,0,2,2,2,1,3.0011891374567283
1,2,2,0,2,0,4.001527993731702
2,2,2,0,2,0,4.001527993731702
1,0,1,0,2,2,4.495860248655878
2,0,1,0,2,2,5.481443216112168
1,2,1,0,2,2,0.4503236648955423
2,2,1,0,2,2,0.5490436671679066
1,1,2,1,0,1,2.5037833745483726
2,1,2,1,0,1,2.5037024843722935
1,3,2,1,0,1,2.492954619456897
2,3,2,1,0,1,2.4928740791273394
1,2,3,1,0,0,5.001854187847034
2,2,3,1,0,0,7.002478060445416
1,0,0,0,2,1,1.775704541904344
2,0,0,0,2,1,2.2243965732198188
1,2,0,0,2,1,2.21979180272822
2,2,0,0,2,1,2.780697555661311
1,2,2,3,1,1,3.001189162416947
2,2,2,3,1,1,2.0008333360714214
1,0,2,1,2,1,2.506128490714794
2,0,2,1,2,1,2.5061970722493427
1,1,2,1,2,1,2.506153060934597
2,1,2,1,2,1,2.5062216431415227
1,2,0,2,1,1,5.001854187847034
2,2,0,2,1,1,5.001855534233766
1,2,3,2,2,0,4.001527993731702
2,2,3,2,2,0,4.001527925528285
1,2,3,3,1,2,6.00217031143414
2,2,3,3,1,2,5.001854187847034
1,0,3,1,2,1,2.2825736752399663
2,0,3,1,2,1,2.7340934701088146
1,2,3,1,2,1,2.7261178519100167
2,2,3,1,2,1,3.265375877460195
1,2,2,1,1,0,6.00217031143414
2,2,2,1,1,0,4.001527993731702
1,0,1,1,2,2,1.1028101609780832
2,0,1,1,2,2,0.4432280031682761
0,0,1,1,2,2,0.4363380655491306
1,2,1,1,2,2,0.5585367505928771
2,2,1,1,2,2,0.22448027541006516
0,2,1,1,2,2,0.22099075064347057
1,1,1,1,2,2,3.3446047153898544
2,1,1,1,2,2,1.3442227156074478
0,1,1,1,2,2,1.3233268999311594
1,0,1,3,2,1,2.4938930901017646
2,0,1,3,2,1,2.992557560584071
0,0,1,3,2,1,0.49881901571843595
1,2,1,3,2,1,2.4971467552686195
2,2,1,3,2,1,2.996461809861365
0,2,1,3,2,1,0.49946980145678593
1,0,0,1,0,2,6.3271511196860635
2,0,0,1,0,2,3.6741418255508433
1,2,0,1,0,2,0.6312141196020875
2,2,0,1,0,2,0.36654256455049766
1,0,2,0,2,2,3.4777908647251246
2,0,2,0,2,2,2.8037085488011497
0,0,2,0,2,2,0.7011120563280505
1,2,2,0,2,2,1.498037465839324
2,2,2,0,2,2,1.2076805687193282
0,2,2,0,2,2,0.30199979498022017
1,2,3,0,2,2,5.001854187847034
2,2,3,0,2,2,6.00217031143414
1,2,3,2,1,2,4.001527993731702
2,2,3,2,1,2,6.002170154121639
1,0,3,2,2,1,4.1732907210596
2,0,3,2,2,1,1.1971379341123545
0,0,3,2,2,1,0.5986012689346876
1,2,3,2,2,1,2.8068207127566804
2,2,3,2,2,1,0.8051563559991226
0,2,3,2,2,1,0.4025999032010207
1,0,1,3,2,2,2.132970980548338
2,0,1,3,2,2,2.867401989711523
1,2,1,3,2,2,0.8517649758610967
2,2,1,3,2,2,1.1450472645074725
1,2,0,3,2,0,6.002170311434139
2,2,0,3,2,0,6.00217031143414
1,0,0,2,2,1,3.251298491331046
2,0,0,2,2,1,2.1641828125367994
0,0,0,2,2,1,0.5429459143584306
1,2,0,2,2,1,2.7382971067457893
2,2,0,2,2,1,1.8227103878156605
0,2,0,2,2,1,0.45727798612500786
1,2,1,3,1,1,6.00217031143414
2,2,1,3,1,1,6.00217031143414
1,2,0,1,1,2,7.002478060445416
2,2,0,1,1,2,5.001853969773689
1,0,2,3,0,1,2.0008333360714214
2,0,2,3,0,1,4.001519538763947
0,0,2,3,0,1,3.001189162416947
1,2,2,0,1,1,6.00217031143414
2,2,2,0,1,1,4.001527993731702
1,2,1,2,2,0,2.0008333360714214
2,2,1,2,2,0,6.00217031143414
1,2,3,2,1,0,6.00217031143414
2,2,3,2,1,0,4.001527993731702
1,0,0,2,0,1,7.002478060445416
2,0,0,2,0,1,4.001527993731702
1,0,2,3,2,2,3.3513397861711978
2,0,2,3,2,2,1.1147311085197775
0,0,2,3,2,2,0.5591873532380627
1,2,2,3,2,2,2.650081366123814
2,2,2,3,2,2,0.8814767607619416
0,2,2,3,2,2,0.4421789730492534
1,0,2,1,2,2,2.9074310294964714
2,0,2,1,2,2,1.0845912456407254
1,2,2,1,2,2,0.7312635133794052
2,2,2,1,2,2,0.2727913394406954
1,1,2,1,2,2,4.400070957707201
2,1,2,1,2,2,1.6414072741576706
1,2,1,1,1,1,3.001189162416947
2,2,1,1,1,1,5.001854187846979
1,0,2,3,0,2,3.5241216116790115
2,0,2,3,0,2,2.6826368584746407
0,0,2,3,0,2,1.7892547382852062
1,2,2,3,0,2,0.4391222840256306
2,2,2,3,0,2,0.3342692887217036
0,2,2,3,0,2,0.22294963510216287
1,2,1,3,1,2,4.001527993731702
2,2,1,3,1,2,5.0018540799603795
1,2,2,0,0,0,3.001189162416947
2,2,2,0,0,0,7.002478060445416
1,0,2,0,0,1,7.002478060445416
2,0,2,0,0,1,4.001527993731702
1,2,2,1,1,1,7.002478060445416
2,2,2,1,1,1,3.001189162416947
1,2,0,3,1,1,4.001527993731702
2,2,0,3,1,1,5.001854187847034
1,2,1,2,0,0,5.001854187847034
2,2,1,2,0,0,5.001854187847034
1,0,1,2,2,2,2.5192703330411055
2,0,1,2,2,2,1.0822698302170668
0,0,1,2,2,2,0.3580162641574505
1,2,1,2,2,2,0.6383679196052637
2,2,1,2,2,2,0.2742406525040193
0,2,1,2,2,2,0.090719163694971
1,1,1,2,2,2,3.8394191618728146
2,1,1,2,2,2,1.6494012055610723
0,1,1,2,2,2,0.5456240590143157
1,2,3,0,1,2,6.00217031143414
2,2,3,0,1,2,5.001854187847034
1,2,3,0,0,1,5.001854187847034
2,2,3,0,0,1,6.00217031143414
1,2,2,2,1,0,2.0008333360714214
2,2,2,2,1,0,5.001854187847034
1,2,3,3,2,1,6.00217031143414
2,2,3,3,2,1,4.001527925528285
1,2,1,2,1,0,5.001854187847034
