doors,class,buying,maint,safety,persons,repaired_weights
0,0,2,2,2,1,2.001213821802801
2,0,2,2,2,1,3.9934561884679005
1,0,2,2,2,1,3.0015964971664513
2,2,2,0,2,0,5.002533061757475
1,2,2,0,2,0,2.001104645349119
3,2,2,0,2,0,1.0005871245480975
2,0,1,0,2,2,5.4151139808413244
1,0,1,0,2,2,4.585680754049535
2,2,1,0,2,2,0.5398181472844729
1,2,1,0,2,2,0.45713417989855243
2,1,2,1,0,1,1.9954687451380795
1,1,2,1,0,1,1.4967334106491212
3,1,2,1,0,1,1.4967334989462995
2,3,2,1,0,1,1.9954685494113873
1,3,2,1,0,1,1.4967332638411697
3,3,2,1,0,1,1.4967333521383392
2,2,3,1,0,0,10.004719396316746
1,2,3,1,0,0,1.0005871245480975
3,2,3,1,0,0,1.0005871245480975
2,0,0,0,2,1,2.6667667014792107
1,0,0,0,2,1,1.3305705294606132
2,2,0,0,2,1,3.3338776750376575
1,2,0,0,2,1,1.663422368657604
2,2,2,3,1,1,4.002071098919263
1,2,2,3,1,1,1.0005871245480975
2,0,2,1,2,1,2.995864814604532
1,0,2,1,2,1,1.9996706244418905
2,1,2,1,2,1,3.0001622453165857
1,1,2,1,2,1,2.0025390602650215
2,2,0,2,1,1,8.003864812985292
1,2,0,2,1,1,2.0011048980762274
2,2,3,2,2,0,6.003182092457625
1,2,3,2,2,0,2.0011042037131688
2,2,3,3,1,2,7.003428467931348
1,2,3,3,1,2,3.0015964971664513
3,2,3,3,1,2,1.0005871245480975
0,0,3,1,2,1,0.8991971345942379
2,0,3,1,2,1,2.7073520907203132
1,0,3,1,2,1,1.3511589503464616
0,2,3,1,2,1,1.0946432054325415
2,2,3,1,2,1,3.295811849042304
1,2,3,1,2,1,1.6448417233041266
2,2,2,1,1,0,8.003864812985292
1,2,2,1,1,0,2.0011048980762274
2,0,1,1,2,2,1.7915615790362902
1,0,1,1,2,2,0.22545000762344025
2,2,1,1,2,2,0.8959522282943841
1,2,1,1,2,2,0.11274657765761095
2,1,1,1,2,2,5.294282108364611
1,1,1,1,2,2,0.6662321606235266
0,0,1,3,2,1,0.5026256776039352
2,0,1,3,2,1,4.522808599778993
1,0,1,3,2,1,1.0052021013127068
0,2,1,3,2,1,0.49822623333378746
2,2,1,3,2,1,4.483220800615753
1,2,1,3,2,1,0.996403643888004
0,0,0,1,0,2,0.9282583798150845
2,0,0,1,0,2,5.387766663519087
1,0,0,1,0,2,3.6500548951711456
0,2,0,1,0,2,0.09331856783210966
2,2,0,1,0,2,0.5416365526948888
1,2,0,1,0,2,0.36694297916686286
2,0,2,0,2,2,4.886244176032278
1,0,2,0,2,2,2.1109090897206717
2,2,2,0,2,2,2.0914284901073974
1,2,2,0,2,2,0.9035191961801219
2,2,3,0,2,2,9.00429488923413
1,2,3,0,2,2,2.00110458289317
2,2,3,2,1,2,9.004294889234474
1,2,3,2,1,2,1.0005860132865045
0,0,3,2,2,1,0.5989823753172709
2,0,3,2,2,1,2.3770645910457007
1,0,3,2,2,1,2.9827273238445215
0,2,3,2,2,1,0.40402950524443043
2,2,3,2,2,1,1.6033931384801408
1,2,3,2,2,1,2.011928722099076
0,0,1,3,2,2,0.720092365518272
2,0,1,3,2,2,2.1339158848727044
1,0,1,3,2,2,2.152049385697753
0,2,1,3,2,2,0.28778330451480866
2,2,1,3,2,2,0.8528147142114454
1,2,1,3,2,2,0.8600617272888562
2,2,0,3,2,0,9.00429488923413
1,2,0,3,2,0,3.0015964971664513
2,0,0,2,2,1,3.2742116019613783
1,0,0,2,2,1,2.723736518659875
2,2,0,2,2,1,2.7187746524592042
1,2,0,2,2,1,2.261682110732835
